"HBID","dtiAcquired","dtiSeries35Acquired","dtiSeries35MatchedXnat","dtiSeries35TrXnat","dtiSeries35nVolumesXnat","dtiSeries35InterSliceSpacingXnat","dtiSeries35ProtocolValidationStatus","dtiSeries36Acquired","dtiSeries36MatchedXnat","dtiSeries36nVolumesXnat","dtiSeries36TrXnat","dtiSeries36InterSliceSpacingXnat","dtiSeries64MB2AcquiredXnat","dtiSeries64MB2TrXnat","dtiSeries64MB2nVolumesXnat","dtiSeries36ProtocolValidationStatus","dti64ProtocolValidationStatus","dti64Clipcount","dti64Tsnr","dti64Gmean","dti64Drift","dti64Outmax","dti64Outmean","dti64Outcount","dti64MeanAbsRMS","dti64MeanRelRMS","dti64MaxAbsRMS","dti64MaxRelRMS","dti32Clipcount","dti32Tsnr","dti32Gmean","dti32Drift","dti32Outmax","dti32Outmean","dti32Outcount","dti32MeanAbsRMS","dti32MeanRelRMS","dti32MaxAbsRMS","dti32MaxRelRMS","dti64ProtocolValidationStatusExclude","dti32ProtocolValidationStatusExclude","dti32QAManualScore","dti64QAManualScore","dti64Bedpost","dti64QAManualScoreExclude","dti32QAManualScoreExclude","dti64Exclude","dti32Exclude"
190462137,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.804201,157.327842,0.0302874,14452,1402.92,13,0.950946,0.920934,2.69869,1.64808,0,8.256687,157.216477,0.0694037,1085,743.594,2,0.179781,0.181465,0.299135,0.24021,0,0,2,1,1,0,0,0,0
3945734525,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
3610239235,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.654418,157.707638,0.0344199,1641,356.672,2,0.720302,0.240229,1.13634,0.55492,0,7.799353,156.903911,0.0246438,2010,750.656,4,0.352404,0.307627,0.55492,0.55492,0,0,0,0,1,1,1,1,1
4232908175,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
1411593832,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.658838,192.392301,0.0120061,2367,396.984,1,0.248342,0.200712,0.381704,0.243077,0,7.799469,193.57405,0.0682764,2765,905.344,9,0.180194,0.201416,0.357847,0.220098,0,0,2,2,1,0,0,0,0
3997720855,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.950482,158.757685,0.0213334,8785,538.719,4,1.01104,0.426841,1.77773,0.734691,0,7.602332,158.645077,0.0131278,2119,776.469,6,0.320056,0.327186,0.593521,0.366648,0,0,2,1,1,0,0,0,0
2792628487,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.225674,143.790415,-0.0140818,6853,1007.97,18,2.40693,0.761628,4.20439,1.70223,0,7.278311,146.316351,0.0241538,2268,985.781,11,0.752505,0.783178,1.51953,0.828374,0,0,2,1,1,0,0,0,0
2375289141,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.484458,144.268551,8.91e-05,20399,3095.3,16,1.60445,2.57897,5.48887,5.64173,0,7.897867,146.710732,0.0402953,1922,732.094,3,0.184486,0.221205,0.437709,0.326661,0,0,0,0,1,1,1,1,1
3285570897,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.276628,141.375631,0.00966719,843,306.828,0,0.406481,0.165728,0.761517,0.190572,0,7.527088,141.437848,0.0111849,1359,737.938,1,0.146339,0.160985,0.287777,0.17073,0,0,2,2,1,0,0,0,0
2951920612,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.167965,161.321869,-0.0409533,9804,1056.55,16,2.15883,0.79604,4.01148,1.9802,0,6.828338,165.0566,0.00896689,8206,1263.34,10,0.368296,0.604677,0.727592,0.832058,0,0,2,1,1,0,0,0,0
1974557849,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.950267,177.843288,0.0154608,491,284.641,0,0.373317,0.150707,0.525028,0.300064,0,8.092957,177.038815,0.031652,1176,727.969,1,0.211971,0.210467,0.335849,0.300064,0,0,2,2,1,0,0,0,0
3784269419,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.887263,147.107601,0.00206238,1388,386.344,6,1.09791,0.473599,2.33521,0.885634,0,7.652684,147.640478,0.0371346,1143,724.969,2,0.244452,0.310851,0.492434,0.380782,0,0,0,0,1,1,1,1,1
2785789631,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.599141,157.011067,0.00589859,12077,1238.28,15,1.3522,0.67066,2.67976,0.971959,0,8.011029,158.828907,0.0193697,1493,704.5,3,0.444681,0.516674,0.964094,0.663399,0,0,2,1,1,0,0,0,0
4013183307,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.705047,171.866562,0.0343941,3329,378.781,2,0.521291,0.271879,0.770345,0.470517,0,8.07499,172.165111,0.0501948,1975,803.562,5,0.277873,0.318537,0.470517,0.470517,0,0,2,2,1,0,0,0,0
1926820202,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.873247,158.841246,0.0372513,23341,2197.2,27,2.04104,2.12038,5.07483,5.16496,0,5.951621,160.081266,0.170079,23874,2720.78,7,0.623431,0.942852,1.61521,1.63062,0,0,0,0,1,1,1,1,1
3910614691,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.473056,142.803997,-0.00839584,6053,598.094,12,2.37128,0.775431,3.77004,1.41411,0,6.952499,143.522209,0.000806523,6515,939.688,8,1.08372,0.947686,1.83706,1.41411,0,0,2,2,1,0,0,0,0
2367781772,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.477648,146.162305,0.0223962,884,264.125,0,0.55252,0.188491,0.735957,0.476893,0,7.637855,145.959413,0.0406372,1207,671.312,1,0.363225,0.316911,0.612782,0.476893,0,0,2,2,1,0,0,0,0
1078778984,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.72919,171.487308,0.0198057,3167,420.109,3,0.323141,0.275019,0.520309,0.522567,0,7.935294,172.166187,0.0420163,3056,852.438,4,0.209076,0.397711,0.35481,0.523003,0,0,2,2,1,0,0,0,0
2620237605,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.932854,148.944083,0.0157905,454,276.25,0,0.218224,0.148342,0.301712,0.301712,0,8.194808,148.796923,0.0455171,1059,702.375,1,0.181504,0.214639,0.301712,0.301712,0,0,2,2,1,0,0,0,0
2187354851,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.775408,169.32693,-0.0210686,7575,1378.55,25,1.86976,1.178,3.15844,2.25108,0,7.011547,171.882255,0.0177494,8442,1587.5,12,0.708143,0.658684,1.18416,0.94027,0,0,0,0,1,1,1,1,1
141902367,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.857573,158.108453,-0.000911883,7994,452.812,3,1.31642,0.504203,2.26919,0.948923,0,7.490012,158.948581,0.00721146,12251,1342.53,8,0.4013,0.38128,0.603633,0.600266,0,0,1,1,1,0,0,0,0
1950521985,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.421335,163.510781,0.0182238,6039,544.609,7,1.20314,0.565887,1.88963,1.00233,0,7.587481,164.251594,0.0385714,4837,803.906,6,0.743979,0.83029,1.56657,0.99521,0,0,2,2,1,0,0,0,0
1283616526,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.225971,187.787277,0.00338741,5129,589.578,9,0.816144,0.818517,1.40877,1.12959,0,7.851471,188.305955,0.0638932,6360,940.562,7,0.42746,0.507897,0.674257,0.608122,0,0,1,1,1,0,0,0,0
2030796090,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.374764,142.014484,0.00921264,3578,362.375,2,0.721068,0.443437,1.08077,0.781058,0,7.524014,141.979657,0.00355266,3652,788.531,3,0.493225,0.481853,0.959819,0.519855,0,0,2,2,1,0,0,0,0
1216795300,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.103071,149.591739,0.00389784,968,335.516,0,0.73246,0.292092,1.25843,0.511803,0,7.492753,151.030718,0.0165485,1145,771.125,3,0.245827,0.29842,0.532529,0.391889,0,0,2,2,1,0,0,0,0
3316812616,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.252492,188.570589,-0.00695647,5970,510.703,7,1.00261,0.475964,1.76046,0.801464,0,7.831916,188.099394,0.0158543,1354,766.156,6,0.300755,0.253601,0.468528,0.433737,0,0,2,1,1,0,0,0,0
170684800,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.737778,156.642466,0.00219684,1407,386.406,1,0.398737,0.132862,0.519258,0.35981,0,7.874218,156.665499,0.00102838,1868,912.906,11,0.26094,0.252752,0.423011,0.35981,0,0,2,2,1,0,0,0,0
1746577983,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.173274,157.040124,0.0217804,2729,522.328,8,0.974335,0.392594,2.2633,0.802863,0,7.744482,157.167451,0.0506182,1476,773.938,5,0.312968,0.329233,0.65549,0.37505,0,0,2,2,1,0,0,0,0
3753298451,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.729525,159.570654,0.142872,31901,3134.53,30,12.2948,3.75541,16.4576,11.574,0,4.413393,155.235587,0.0221647,32734,5017.94,12,7.59673,6.15142,11.574,11.574,0,0,0,0,1,1,1,1,1
3701011948,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.513163,169.407685,0.0571283,3123,539.031,11,0.931545,0.475834,1.41746,1.15841,0,7.627923,168.367727,0.0363651,2771,992.031,11,0.486029,0.746604,1.11901,1.15413,0,0,1,1,1,0,0,0,0
3281293927,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.195315,154.631011,0.0214172,2892,485.781,7,1.18057,0.39717,1.69623,0.836314,0,7.324426,154.479968,0.0388933,1926,846.75,10,0.695335,0.650317,1.24969,0.836314,0,0,2,1,1,0,0,0,0
565961005,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.469116,185.365083,0.016977,1339,303.672,1,0.30406,0.145376,0.468777,0.236267,0,8.743161,185.152844,0.00219252,1150,766.562,4,0.166968,0.153363,0.264638,0.236267,0,0,2,2,1,0,0,0,0
3230458721,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.406907,158.806199,0.00721035,2603,337.859,2,0.513732,0.34624,1.00686,0.597688,0,7.830921,159.215959,0.0325069,6013,988.25,6,0.224576,0.264315,0.497914,0.352816,0,0,1,1,1,0,0,0,0
3908338605,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
889529844,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2666519826,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.190627,188.116424,0.0162582,5051,462.641,4,0.228898,0.311691,0.586145,0.690619,0,8.702605,188.57019,0.0416357,1416,816.219,4,0.119372,0.137615,0.182218,0.182218,0,0,2,2,1,0,0,0,0
3101682723,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.420156,154.393281,-0.0401681,17205,4196.78,52,3.39035,2.46348,8.88535,5.07819,0,5.253617,161.829577,0.205693,20424,3652.53,15,1.18531,1.79925,2.73375,2.77632,0,0,0,0,1,1,1,1,1
3964071883,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.293499,174.065741,0.0216519,1061,392.016,2,0.788429,0.449721,1.41349,0.674102,0,7.804459,173.946374,0.0307959,2158,920,8,0.413977,0.373573,0.719048,0.522884,0,0,2,2,1,0,0,0,0
4056247111,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.413177,161.722494,0.0118769,8024,681.688,8,0.508097,0.405909,1.36692,0.693491,0,7.620747,161.544126,0.0394406,9192,1063.06,6,0.244469,0.304926,0.487467,0.363911,0,0,1,1,1,0,0,0,0
3713451277,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.275963,160.115219,0.0164915,4379,1035.48,21,1.48408,1.11719,3.03039,2.0528,0,6.465684,160.805209,0.0427755,4903,1446.44,21,0.76225,1.25098,1.83836,2.05356,0,0,0,0,1,1,1,1,1
2991386801,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.744608,167.344782,0.0271031,4513,415.188,3,0.431138,0.251573,0.672043,0.605018,0,7.840063,167.213914,0.0638443,7417,1062.69,9,0.196031,0.182801,0.333181,0.254911,0,0,2,2,1,0,0,0,0
1627833025,1,1,0,9100,35,2,0,1,0,36,9100,2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0,0,1,1
378968257,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.571382,144.116973,0.00625957,1596,295.562,2,0.97274,0.381261,1.5056,0.836205,0,7.90553,145.080099,0.0129407,1921,633.188,2,0.61956,0.52829,1.02247,0.836205,0,0,2,2,1,0,0,0,0
1847147974,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.168569,145.480478,0.00967099,1009,314.719,1,0.794997,0.304309,1.52038,0.472964,0,7.544477,145.66886,0.0184256,1702,804.281,5,0.31117,0.268065,0.472964,0.472964,0,0,2,2,1,0,0,0,0
414751203,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
3213048437,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.982298,166.464174,-0.143211,26153,3192.89,32,2.57282,2.25218,4.46468,4.00842,0,6.857393,170.358408,0.00993772,21303,2346.5,11,2.02454,2.20125,3.45925,3.45925,0,0,0,0,1,1,1,1,1
835969082,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.091429,141.781931,0.0124695,741,356.094,0,5.50251,1.78247,9.58615,9.71424,0,7.934529,152.780369,0.0191997,2460,716.719,2,0.220292,0.286596,0.346938,0.346938,0,0,2,2,1,0,0,0,0
4073524189,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.814039,163.781618,0.00616252,841,238.516,0,0.812552,0.289961,1.3327,0.541383,0,8.213291,163.97721,0.0214842,1074,635.594,2,0.309319,0.315992,0.586934,0.341023,0,0,2,2,1,0,0,0,0
3139494501,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,1,7.633108,165.857771,0.00684269,905,340.984,0,0.417908,0.278027,0.689407,0.430318,1,7.93808,166.144004,0.0170057,1134,776.156,2,0.29719,0.32518,0.461251,0.430318,0,0,1,1,1,0,0,0,0
3116412956,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.10103,166.761536,-0.0369639,20933,2661.11,21,0.859544,1.14172,2.92526,3.48742,0,8.423912,169.959719,0.0297307,5855,1112.91,4,0.144948,0.148092,0.222244,0.212599,0,0,0,0,1,1,1,1,1
4167803284,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.196378,165.309603,0.0142638,1747,304.375,1,0.505202,0.184807,0.646397,0.437903,0,8.336694,165.215475,0.0229792,2066,744.469,6,0.351087,0.313998,0.615358,0.437903,0,0,2,2,1,0,0,0,0
2860471559,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.795699,129.117373,0.00827182,1111,308.625,1,0.63387,0.239038,0.963011,0.419547,0,6.937674,129.347845,0.0238601,1240,682.719,2,0.328303,0.353482,0.701487,0.423543,0,0,2,1,1,0,0,0,0
2416957439,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.628768,157.178649,0.0355522,23242,1270.88,5,0.524802,0.537414,1.05066,0.797309,0,7.097999,157.074464,0.0243322,25926,1549.12,3,0.501231,0.537469,1.05053,0.621774,0,0,1,1,1,0,0,0,0
3343888877,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.92047,145.587112,0.0168388,1772,334.641,3,0.825709,0.318913,1.25464,0.533311,0,7.222739,145.595089,0.0281935,2321,857.062,5,0.404293,0.384574,0.72558,0.487299,0,0,2,2,1,0,0,0,0
932610828,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.356046,137.085744,0.0191465,2813,358.5,2,0.341278,0.257709,0.667144,0.444841,0,7.704491,136.923557,0.0225488,1129,741.594,1,0.158775,0.136362,0.263272,0.213052,0,0,2,2,1,0,0,0,0
2064889136,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.300085,153.375934,0.000546298,755,323.562,0,0.412259,0.28814,0.816722,0.656568,0,7.509148,154.660653,0.0169016,1237,771.844,3,0.140674,0.150589,0.224138,0.197884,0,0,1,1,1,0,0,0,0
3396578954,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.297462,154.440608,0.0108686,879,391.438,0,0.342421,0.198515,0.615131,0.320815,0,7.620445,154.744677,0.0223754,1346,945.594,13,0.123904,0.115854,0.218949,0.152764,0,0,2,2,1,0,0,0,0
2055790389,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.991688,175.416711,0.0207354,1063,394.984,2,0.305658,0.193933,0.563002,0.371154,0,8.211276,175.208339,0.0514378,1522,866.25,10,0.149324,0.145845,0.285445,0.162525,0,0,2,2,1,0,0,0,0
3300521925,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.801784,163.135472,0.0109077,961,356.234,0,0.533856,0.167815,0.799329,0.387265,0,8.072775,163.254709,0.0356904,1381,826.625,9,0.287692,0.25448,0.475812,0.387265,0,0,2,2,1,0,0,0,0
1499957125,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.98151,159.536172,0.00986858,521,290.188,0,0.265713,0.128368,0.446047,0.235016,0,8.322704,159.698811,0.0374945,1300,706.75,2,0.0957339,0.140903,0.150521,0.150521,0,0,2,2,1,0,0,0,0
3961542630,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.312605,182.434229,0.0181237,7937,889.812,9,0.977078,0.624494,1.55526,1.13569,0,8.116814,182.276792,0.0569964,6602,1011.31,10,0.438405,0.400299,0.728156,0.587058,0,0,1,1,1,0,0,0,0
2784534345,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.336284,173.615156,-0.00816221,11017,1009.94,10,0.627887,0.398842,1.57236,0.924179,0,8.162031,174.374737,0.0448812,2190,867.781,8,0.266581,0.232257,0.413985,0.385759,0,0,2,1,1,0,0,0,0
2618149238,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.298723,180.654327,0.0575088,16596,1183.05,19,1.03212,0.398322,1.51193,1.37313,0,7.085501,179.920407,0.124658,15492,1587.84,7,0.559177,0.769276,1.51012,1.37114,0,0,1,1,1,0,0,0,0
968056540,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.822448,160.799191,0.0294146,1374,305.484,2,0.447325,0.15404,0.625025,0.398111,0,7.989146,160.553057,0.047085,2117,757.812,4,0.288212,0.236835,0.466526,0.398111,0,0,2,2,1,0,0,0,0
879667685,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.223563,165.361736,-0.0163957,6998,820.047,9,0.701282,0.603844,2.02978,1.44866,0,7.930298,165.258732,0.000416865,2486,944.125,10,0.157375,0.225244,0.292529,0.270891,0,0,2,1,1,0,0,0,0
3797453058,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.830997,157.243488,0.0167549,1377,333.938,3,0.588569,0.447299,0.973385,0.588329,0,8.16483,157.274486,0.0135009,1224,672.094,2,0.405239,0.367958,0.701994,0.513723,0,0,2,2,1,0,0,0,0
3911552755,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.579372,148.342808,0.0134214,2132,344.828,3,0.805193,0.278295,1.23464,0.6845,0,7.683263,148.140219,0.0347637,1960,734,3,0.537654,0.469226,0.928461,0.6845,0,0,2,2,1,0,0,0,0
2701393076,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2774266468,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.311785,156.040136,0.0107122,1745,433.891,5,1.12522,0.622405,2.18761,1.15648,0,8.076351,157.520152,0.0312797,1680,682.344,3,0.41663,0.383822,0.726829,0.523062,0,0,2,2,1,0,0,0,0
2445703356,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.527582,180.575445,0.0212505,2788,436.125,4,0.408054,0.372245,0.732267,0.921003,0,8.348854,180.570941,0.0250796,2246,807.938,6,0.170825,0.271252,0.366742,0.396773,0,0,1,1,1,0,0,0,0
820829528,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.738519,163.217454,-0.0260031,39860,4234.27,13,6.28562,1.91736,8.46613,8.46613,0,5.472831,159.794681,-0.198361,39298,8065.31,9,5.47697,4.51946,8.46613,8.46613,0,0,1,1,1,0,0,0,0
1584609768,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.764385,170.503877,0.028775,6245,809.781,13,1.07035,0.577211,2.42492,0.719831,0,7.065617,171.756798,0.0258897,5202,1263.03,11,0.329021,0.533187,0.642702,0.722014,0,0,1,1,1,0,0,0,0
4133451029,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.1285,140.257103,-0.00956148,3205,888.375,24,2.27828,1.19669,3.77168,1.86126,0,6.495845,140.639229,-0.0126782,4027,1302.34,10,1.13985,1.34414,2.31628,1.58502,0,0,1,1,1,0,0,0,0
301860700,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.013729,173.776102,0.0104628,6154,677.719,8,1.09027,0.511903,1.92168,1.13782,0,7.797014,173.905512,-0.00252294,5414,1042.81,5,0.252469,0.291232,0.544414,0.369472,0,0,0,0,1,1,1,1,1
627978437,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.828331,169.428101,0.0239382,833,249.5,0,0.650371,0.231101,0.973162,0.366782,0,8.09369,169.099993,0.025145,1092,605.906,1,0.316541,0.339279,0.641608,0.370542,0,0,2,2,1,0,0,0,0
1879177404,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.495139,163.440159,0.016256,2515,402.156,5,0.369261,0.323517,0.522341,0.780979,0,7.82913,163.437587,0.0140689,1189,700.625,3,0.237465,0.205152,0.374335,0.338059,0,0,2,1,1,0,0,0,0
1305940140,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2280071386,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2762211357,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.504054,152.97382,0.022157,2832,331.484,2,0.891451,0.940955,2.46274,2.42662,0,7.674889,152.252547,0.00932334,4705,806.938,3,0.905941,1.34143,2.46002,2.42506,0,0,1,1,1,0,0,0,0
3459106211,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,2,7.720177,172.775164,0.0210364,1007,314.703,1,0.300052,0.257552,0.698706,0.512996,2,7.988489,172.640369,0.0485848,1020,693.719,1,0.169313,0.233422,0.286836,0.286836,0,0,2,2,1,0,0,0,0
261135184,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.482755,158.63474,0.0143046,1753,368.891,1,0.719028,0.199923,0.952029,0.640419,0,7.61961,158.462835,0.0412582,2070,845.656,6,0.467766,0.383397,0.762878,0.640419,0,0,2,2,1,0,0,0,0
4275589568,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.727653,153.891703,0.0218593,510,285.609,0,0.124525,0.0625741,0.225498,0.0931241,0,7.912073,153.548633,0.0197888,1155,691.688,2,0.0731818,0.0684302,0.126421,0.0931241,0,0,2,2,1,0,0,0,0
1195129143,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.016689,184.201816,0.0238484,10462,749.328,7,1.97643,0.719398,2.7095,2.12138,0,7.138762,183.467376,0.0594184,11378,1489,13,1.3698,1.22211,2.12138,2.12138,0,0,1,1,1,0,0,0,0
626798752,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.029323,169.984273,0.0330917,1018,275.984,1,0.868649,0.346382,1.60519,0.437718,0,8.492189,171.140764,0.0612173,1387,569.281,1,0.341384,0.411954,0.627541,0.427297,0,0,2,2,1,0,0,0,0
1707160021,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.36479,170.40487,0.0101628,881,439.328,0,0.622208,0.252971,1.12439,0.374283,0,7.80306,170.439814,0.0250096,1688,1051.28,19,0.191246,0.218742,0.342904,0.230835,0,0,2,2,1,0,0,0,0
3043757599,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.189783,136.43956,0.0537218,7130,664.047,11,0.580585,0.226485,0.899529,0.562469,0,5.854755,135.246456,0.0166824,5636,956.875,4,0.236846,0.199813,0.39229,0.318249,0,0,0,0,1,1,1,1,1
3820022053,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.865179,156.636871,-0.0056069,5616,1597.8,33,3.50056,1.10085,5.68019,2.91846,0,6.597967,160.060058,0.00255068,4126,1225.44,17,1.0717,1.14003,2.23612,1.30108,0,0,1,1,1,0,0,0,0
3419659452,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.957615,126.594763,-0.00695987,1703,449.844,6,1.22518,0.583078,1.9744,0.913191,0,6.191332,127.116752,-0.00310617,3246,974.344,8,0.539536,0.611811,1.03513,0.640146,0,0,2,2,1,0,0,0,0
3298482749,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.48297,136.493161,0.0371579,12206,2041.7,16,10.2386,2.97033,15.4649,6.79964,0,5.579795,136.004478,0.0434243,12450,3322.47,18,5.3762,4.67791,9.32896,6.79964,0,0,1,1,1,0,0,0,0
4071319025,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.803833,153.06495,0.00698705,458,250.016,0,0.330238,0.153302,0.552051,0.28721,0,8.01287,153.445096,0.0474399,989,628.688,0,0.156783,0.250351,0.260632,0.290985,0,0,2,2,1,0,0,0,0
3007270215,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.886007,134.83865,-0.00330292,1285,417.766,4,1.03846,0.487734,1.7923,0.748505,0,7.215901,135.468234,0.0147727,1424,795.906,7,0.472651,0.465919,0.889816,0.528138,0,0,2,2,1,0,0,0,0
2050407883,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.615826,165.198914,0.0233411,1777,346.25,1,0.183719,0.133303,0.281656,0.275324,0,7.739776,164.722754,0.0269695,2515,877.969,7,0.120068,0.211824,0.212528,0.275974,0,0,2,2,1,0,0,0,0
2984999206,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.426192,164.724629,0.0205855,965,374.906,0,0.14996,0.130232,0.330308,0.179277,0,7.668212,164.624835,0.0280234,1669,875.438,8,0.0725844,0.16548,0.151856,0.179105,0,0,2,2,1,0,0,0,0
