"HBID","dti_dtitk_jhutract_tr_atr_l","dti_dtitk_jhutract_tr_atr_r","dti_dtitk_jhutract_tr_cst_l","dti_dtitk_jhutract_tr_cst_r","dti_dtitk_jhutract_tr_cgc_l","dti_dtitk_jhutract_tr_cgc_r","dti_dtitk_jhutract_tr_cgh_l","dti_dtitk_jhutract_tr_cgh_r","dti_dtitk_jhutract_tr_forceps_mjor","dti_dtitk_jhutract_tr_forceps_minor","dti_dtitk_jhutract_tr_ifo_l","dti_dtitk_jhutract_tr_ifo_r","dti_dtitk_jhutract_tr_ilf_l","dti_dtitk_jhutract_tr_ilf_r","dti_dtitk_jhutract_tr_slf_l","dti_dtitk_jhutract_tr_slf_r","dti_dtitk_jhutract_tr_uf_l","dti_dtitk_jhutract_tr_uf_r"
2531350885,2.22347,2.34838,2.0435,2.05421,2.11958,2.12157,2.33796,2.35617,2.41066,2.25055,2.19224,2.22356,2.12221,2.11591,2.10047,2.10116,2.28518,2.42267
538659580,2.08084,2.20496,2.04481,1.97702,1.99998,2.14941,2.26336,2.21509,2.39384,2.21984,2.23656,2.18297,2.2068,2.10751,2.1513,2.05209,2.32906,2.28561
2640310581,2.4252,2.80204,2.06358,2.05623,2.38696,2.3519,2.45826,2.30907,2.96816,2.4828,2.43388,2.45242,2.31597,2.25602,2.33851,2.29094,2.50465,2.45136
625131213,2.12644,2.2512,1.88051,1.94625,1.97473,2.08527,2.16539,2.08048,2.37362,2.16159,2.26038,2.17941,2.16695,2.08527,2.14381,2.10187,2.19111,2.3287
3219182842,2.32266,2.36527,2.2038,2.22285,2.28051,2.30438,2.48734,2.48559,2.32767,2.46397,2.3848,2.39805,2.37523,2.46024,2.36028,2.3512,2.50243,2.40245
205847717,2.26695,2.36376,2.12093,2.12315,2.01243,2.11015,2.60387,2.3586,2.35814,2.43908,2.35228,2.30982,2.22492,2.17665,2.23819,2.21129,2.39503,2.48892
1548301965,2.19116,2.32661,2.13021,2.12522,2.20053,2.18354,2.31669,2.27744,2.42871,2.32435,2.29002,2.31616,2.26854,2.30957,2.25575,2.28334,2.33473,2.29028
479113302,2.14007,2.18602,2.0385,1.99869,2.07415,2.08837,2.37854,2.16577,2.1753,2.2196,2.18376,2.12212,2.19036,2.035,2.13282,1.99723,2.29086,2.31849
651650568,2.12859,2.16668,1.96276,1.96459,1.95645,1.98604,2.14819,1.99868,2.50658,2.18826,2.14263,2.1548,2.1071,2.05404,2.06429,2.0726,2.11988,2.23053
2615323104,2.14826,2.31265,2.01371,2.02315,2.11411,2.13017,2.31576,2.11983,2.239,2.23288,2.21596,2.22587,2.14802,2.09442,2.14426,2.11587,2.29405,2.34891
2648865444,,,,,,,,,,,,,,,,,,
557533081,,,,,,,,,,,,,,,,,,
2318215793,2.13775,2.27027,2.12955,2.12587,2.24269,2.1419,2.40041,2.24724,2.44574,2.25619,2.26163,2.2319,2.22987,2.14939,2.26353,2.20155,2.28135,2.32985
3729003819,2.15205,2.24996,1.98356,2.0127,2.13233,2.16902,2.18312,2.13752,2.6016,2.33455,2.26138,2.22919,2.2153,2.15664,2.20486,2.18753,2.30849,2.39859
4010749404,2.16529,2.19676,1.97247,1.95112,2.14375,2.08598,2.20666,2.20541,2.20929,2.22987,2.19228,2.1892,2.16109,2.10898,2.13609,2.07548,2.28303,2.35539
183392974,2.13038,2.18559,1.92971,2.0099,1.89355,1.93698,2.20693,2.19726,2.25565,2.21035,2.14795,2.12346,2.05876,2.04168,1.98084,1.99041,2.26027,2.40348
789786058,,,,,,,,,,,,,,,,,,
2459121854,,,,,,,,,,,,,,,,,,
3699035706,2.09554,2.20565,1.94559,1.92913,2.01455,2.00095,2.3111,2.04566,2.28086,2.18145,2.14341,2.13653,2.12052,2.0525,2.08863,2.038,2.2014,2.25715
1793581682,2.19576,2.29513,2.02794,2.00565,2.03457,2.15906,2.33574,2.18253,2.35328,2.25066,2.22017,2.23452,2.14879,2.13796,2.12072,2.08193,2.35311,2.33263
2162138848,2.23402,2.28229,1.96897,1.9584,2.08018,2.1096,2.15053,1.92257,2.53435,2.27383,2.24461,2.20939,2.16665,1.97308,2.13846,2.08436,2.26721,2.35725
2585097030,2.16487,2.21711,1.99972,2.04482,2.06188,2.0629,2.23631,2.15349,2.21443,2.21953,2.19874,2.19151,2.1379,2.16713,2.06821,2.04644,2.23809,2.22597
3041576137,2.10483,2.25945,2.06805,2.01846,2.08437,2.07993,2.11015,2.17584,2.18079,2.23382,2.16989,2.16128,2.13511,2.10127,2.16151,2.11594,2.2938,2.31637
3378498284,,,,,,,,,,,,,,,,,,
3668184156,,,,,,,,,,,,,,,,,,
3925947070,2.19056,2.23469,2.08436,2.04738,2.19779,2.14024,2.3152,2.17157,2.23677,2.2713,2.21436,2.26005,2.24099,2.14365,2.1316,2.11442,2.2268,2.28692
813123697,2.0792,2.14777,2.01853,1.97551,2.10032,2.1321,2.15247,2.10196,2.17758,2.19005,2.18417,2.16712,2.12039,2.06438,2.1002,2.01874,2.19263,2.24886
1381079619,2.14832,2.2997,2.11295,2.11612,2.14603,2.19211,2.29287,2.3034,2.48735,2.28432,2.23062,2.19838,2.22008,2.13423,2.1806,2.14283,2.34959,2.28713
380157546,2.1505,2.1865,1.91547,2.01568,2.06093,1.99807,2.15906,2.02376,2.27441,2.18541,2.17029,2.15125,2.11319,1.97994,2.13106,2.02155,2.29931,2.34103
926325385,2.1061,2.28022,1.96218,1.94037,1.97882,1.95687,2.09366,2.04821,2.70746,2.31499,2.1909,2.23562,2.13059,2.06283,2.11756,1.99326,2.20148,2.20528
2053214596,2.14698,2.27968,2.06908,2.10984,2.14483,2.09796,2.41065,2.30309,2.56452,2.26068,2.19998,2.29237,2.22693,2.20225,2.18486,2.1503,2.28031,2.31361
3611707811,2.15468,2.22513,1.97073,1.97205,2.10129,2.08818,2.18977,2.04389,2.45542,2.23169,2.18168,2.13807,2.09698,2.03567,2.09646,2.08647,2.2376,2.27469
2893704100,2.15292,2.37145,1.99551,2.00492,2.02518,2.07965,2.14616,2.09709,2.38621,2.26056,2.1461,2.16062,2.08303,2.10713,2.04274,2.02859,2.18854,2.22964
675892295,2.32883,2.39194,2.08666,2.08492,2.1855,2.19054,2.40021,2.27103,2.46353,2.40065,2.38425,2.3997,2.31391,2.20909,2.3593,2.39399,2.3888,2.4262
1684192702,2.25233,2.35774,2.03765,2.02183,2.18341,2.14998,2.29662,2.23759,2.79713,2.32859,2.30587,2.29975,2.2936,2.28976,2.16977,2.12795,2.30773,2.37254
961252059,2.17695,2.27216,1.99911,1.95005,2.05551,2.07713,2.27138,2.23119,2.74268,2.25189,2.20009,2.16898,2.14769,2.05454,2.10866,2.03135,2.19958,2.27303
2673804619,2.13496,2.26062,1.922,1.991,2.09412,2.1548,2.20474,2.23936,2.41408,2.21908,2.19869,2.25623,2.12073,2.1538,2.15137,2.13004,2.2086,2.40609
181831701,2.23625,2.29834,2.0743,2.10562,2.34256,2.31386,2.44167,2.33631,2.36741,2.36031,2.34806,2.35669,2.40562,2.3846,2.26387,2.25455,2.40784,2.40313
3500750534,2.2041,2.24084,2.0001,1.98515,2.25384,2.14963,2.09066,2.12384,2.35334,2.28396,2.298,2.3039,2.26406,2.19657,2.27073,2.22674,2.39184,2.377
2897144656,2.1399,2.30734,1.97846,1.95377,2.02328,2.08832,2.27199,2.13717,2.15222,2.24534,2.2077,2.18441,2.1077,2.03372,2.12358,2.03028,2.21456,2.22137
169113469,2.03744,2.13575,1.95706,1.97856,2.06374,2.08954,2.3493,2.06703,2.27277,2.12672,2.15994,2.12355,2.09269,1.98992,2.16668,2.11836,2.36265,2.24624
3719992196,2.16078,2.22753,2.08581,2.09434,2.07534,2.09173,2.25951,2.18946,2.24517,2.20679,2.22022,2.16656,2.20049,2.07033,2.22801,2.17563,2.25037,2.28184
2659826611,2.16353,2.17093,2.01269,2.1001,2.12054,2.15693,2.42322,2.1926,2.50445,2.1654,2.18666,2.19702,2.20929,2.14121,2.17431,2.18181,2.3112,2.34837
2218813317,,,,,,,,,,,,,,,,,,
1569009413,2.06612,2.17049,1.86693,1.92771,2.00806,1.93229,1.99537,1.96408,2.19002,2.23964,2.1222,2.1308,2.03077,1.99931,2.06904,1.93463,2.12497,2.28054
3473069195,1.97111,2.16228,2.00836,1.99886,1.94444,1.99368,2.20501,1.99772,2.54899,2.18189,2.15252,2.1733,2.07259,2.03839,2.12912,1.99958,2.20308,2.30502
2102744858,2.14699,2.17955,2.03898,1.99659,2.11695,2.11976,2.34049,2.04316,2.19196,2.18807,2.17615,2.1514,2.18104,2.05561,2.1445,2.03648,2.34408,2.40165
3628111099,2.16939,2.22641,2.03142,2.00344,2.12688,2.17208,2.32018,2.19749,2.36003,2.2385,2.19491,2.18551,2.09108,2.03648,2.12294,2.08083,2.21748,2.33988
1039671936,2.25286,2.30566,2.0642,2.06291,2.27007,2.28057,2.43487,2.2191,2.49578,2.32927,2.30555,2.28866,2.31635,2.29131,2.28293,2.2411,2.32904,2.38976
2431519121,2.17147,2.25528,1.99726,1.96316,1.99621,1.97561,2.10453,2.06072,2.27223,2.24499,2.20471,2.15721,2.15303,2.05226,2.07445,2.01052,2.20097,2.29534
2148573012,2.16709,2.25474,2.04151,2.05004,2.14235,2.1659,2.25194,2.16747,2.80498,2.26312,2.20131,2.22654,2.20242,2.13751,2.16479,2.1712,2.26549,2.42023
2877501119,,,,,,,,,,,,,,,,,,
2576644873,2.25084,2.2891,2.06651,2.07501,2.16258,2.22187,2.3701,2.21712,2.16912,2.28326,2.24889,2.21612,2.25338,2.11053,2.19046,2.18506,2.32071,2.34727
4009003173,2.10747,2.11775,2.03376,2.02988,2.11543,2.0523,2.26266,2.27077,2.23429,2.17531,2.0947,2.10219,2.06305,2.05053,2.06676,2.05134,2.28232,2.31676
2125770334,2.16009,2.22226,2.07023,2.02316,2.03715,2.04004,2.18872,2.18417,2.24084,2.19466,2.16674,2.16132,2.11768,2.02171,2.05654,1.99022,2.274,2.3089
1017062958,2.19695,2.21823,2.09682,2.10005,2.11769,2.08987,2.28846,2.08981,2.25113,2.18027,2.19683,2.19415,2.1815,2.06579,2.16785,2.14438,2.22463,2.34846
516940104,2.24097,2.35954,2.10118,2.06061,2.13709,2.17482,2.26628,2.21252,2.6403,2.38315,2.29341,2.26444,2.24174,2.18729,2.25618,2.20078,2.36503,2.39806
1765298860,2.10926,2.20696,1.91104,1.97724,2.05522,2.08679,2.32712,2.23101,2.12539,2.21593,2.07934,2.11898,2.07599,2.08636,2.06741,2.04191,2.1288,2.25735
3572981941,2.03498,2.09838,1.84954,1.86426,1.89152,1.88183,2.02836,1.84358,2.58268,2.18579,2.05417,2.04939,1.964,1.91115,1.94852,1.90282,2.01773,2.20215
3400583699,2.09368,2.18127,2.02178,2.01702,2.09422,2.09543,2.25035,2.1257,2.26446,2.23267,2.22334,2.18465,2.16563,2.07601,2.10096,2.05721,2.29981,2.29554
1235635232,2.07422,2.18021,2.00676,1.95789,2.15088,2.15188,2.36061,2.1674,2.39188,2.20071,2.11031,2.14236,2.08881,2.03989,2.08599,2.04521,2.17056,2.24023
2779367078,2.19922,2.26737,2.0657,2.07328,2.24124,2.23128,2.33362,2.34766,2.33241,2.29048,2.3062,2.2634,2.27097,2.25946,2.29333,2.26593,2.30787,2.27043
2305115540,2.12507,2.21495,1.96711,1.96977,2.03718,2.02774,2.23307,2.09071,2.35947,2.14818,2.1505,2.17517,2.15378,2.07994,2.08845,2.06049,2.30539,2.33158
4149523108,2.08639,2.19796,1.95044,1.93753,2.06761,2.11046,2.10419,2.00077,2.25673,2.20288,2.15324,2.19005,2.13876,2.08969,2.10776,2.08128,2.22624,2.28933
3996759025,2.22679,2.33168,1.97843,1.96148,2.08569,2.13012,2.41359,2.14998,2.39588,2.3268,2.29337,2.27615,2.26956,2.17411,2.20058,2.09963,2.34353,2.42503
2561223051,2.167,2.29475,2.03075,2.05473,2.13954,2.12094,2.39404,2.30282,2.18379,2.30565,2.28106,2.26318,2.24548,2.22605,2.15004,2.14981,2.38855,2.44345
3730791443,2.21546,2.29448,2.12611,2.09369,2.16894,2.21445,2.2033,2.28012,2.53964,2.24933,2.26315,2.27166,2.26168,2.19978,2.20257,2.22745,2.36581,2.40155
3265970214,,,,,,,,,,,,,,,,,,
293384954,2.48277,2.66826,2.2793,2.35282,2.32181,2.35437,2.92318,2.62392,2.77998,2.55787,2.64063,2.55794,2.65611,2.5036,2.31136,2.32687,2.87676,3.07947
3882162057,,,,,,,,,,,,,,,,,,
255012140,2.09643,2.19993,2.01359,1.99391,2.07047,2.14176,2.29812,2.16069,2.083,2.16291,2.13357,2.12208,2.07611,2.02268,2.10578,2.05879,2.21859,2.32339
1502961739,2.0894,2.17968,1.93966,1.94313,2.06637,2.1464,2.18953,2.02149,2.7325,2.19549,2.16377,2.23517,2.16396,2.09084,2.1456,2.07003,2.3078,2.2497
809409076,2.14275,2.22493,1.98319,1.99579,2.02366,2.05818,2.35596,2.06919,2.70183,2.17122,2.11865,2.12505,2.04743,1.98696,2.07685,1.99687,2.17494,2.33396
1069488795,,,,,,,,,,,,,,,,,,
3178530660,2.16454,2.23736,1.99997,2.02023,2.16691,2.11906,2.19816,2.08946,2.48403,2.23563,2.23699,2.20979,2.21542,2.14341,2.17169,2.07868,2.37048,2.49818
3446520967,2.18807,2.3288,2.11627,2.09411,2.04383,2.13757,2.42109,2.27377,2.31189,2.26471,2.23479,2.23125,2.2257,2.18822,2.21545,2.15628,2.28581,2.36258
1943448103,2.18644,2.15138,2.00056,2.01729,2.11123,2.04943,2.27345,2.13463,2.20707,2.22819,2.20952,2.18437,2.13798,2.09977,2.11521,2.11727,2.25719,2.28445
1412724602,2.13824,2.2283,2.013,2.02934,2.06444,2.04979,2.40203,2.20187,2.64679,2.18778,2.19377,2.20146,2.13037,2.0475,2.17647,2.13895,2.35315,2.39937
1088595814,2.21266,2.24839,2.08704,2.07878,2.19581,2.22531,2.41364,2.16557,2.44425,2.31403,2.24123,2.2489,2.21152,2.15693,2.24017,2.21427,2.30099,2.37896
1786498676,2.202,2.2505,2.00952,2.05926,2.14884,2.11706,2.22266,2.18794,2.23054,2.22925,2.22861,2.22825,2.15123,2.08978,2.11692,2.05484,2.27646,2.29808
1711839039,2.16489,2.21479,2.06874,1.98881,2.17001,2.09921,2.30321,2.17121,2.33512,2.19743,2.21147,2.19189,2.21694,2.09287,2.07155,2.04078,2.28146,2.39663
1113449743,2.16864,2.2438,2.05388,2.10445,2.14578,2.12835,2.26546,2.18953,2.40168,2.35656,2.24729,2.23423,2.20487,2.14342,2.19853,2.1715,2.34602,2.32989
1903409753,2.28512,2.30082,2.11007,2.06815,2.19792,2.20231,2.41695,2.20058,2.3427,2.32703,2.27185,2.26343,2.18304,2.14353,2.18372,2.20159,2.40348,2.43845
1857942097,2.11192,2.13755,1.91824,1.92127,1.97673,1.93884,2.23315,2.13726,2.13597,2.11136,2.08372,2.04013,2.03286,1.93479,2.00804,1.93114,2.18161,2.24849
1348436562,2.24835,2.31341,2.08372,2.11809,2.20607,2.20037,2.39357,2.27577,2.66745,2.32273,2.2981,2.29184,2.28719,2.22532,2.23921,2.18569,2.35716,2.40774
3603319400,2.24499,2.31435,2.02287,2.03067,2.16667,2.15411,2.4406,2.33699,2.24716,2.32801,2.32018,2.27771,2.21501,2.14333,2.16184,2.17314,2.3537,2.42519
3617732523,2.22101,2.28075,2.10235,2.11198,2.17768,2.22267,2.27461,2.21384,2.27659,2.3371,2.27258,2.28111,2.31443,2.23,2.2436,2.2372,2.33337,2.37572
848826567,2.2395,2.28006,2.08349,2.04269,2.13786,2.13767,2.38348,2.12839,2.501,2.30529,2.28011,2.26258,2.25583,2.16407,2.16047,2.13048,2.22758,2.40853
2781382125,2.23691,2.29631,2.05633,2.12263,2.20814,2.2205,2.37066,2.25989,2.33431,2.26526,2.25398,2.30004,2.25851,2.25419,2.25611,2.2419,2.28789,2.44971
2599042720,2.08931,2.20032,1.927,2.00702,1.9214,1.96627,2.10198,2.08776,2.60296,2.24536,2.20485,2.16789,2.11159,2.05127,2.11728,2.00287,2.18059,2.32071
2334275086,2.09683,2.14286,1.9932,2.00984,2.08739,2.06282,2.24182,2.0521,2.4953,2.24008,2.18371,2.15025,2.12075,2.07125,2.07773,1.99558,2.23936,2.30585
3017593660,2.13447,2.21284,2.0214,1.99235,2.06152,2.04487,2.1802,2.10181,2.30419,2.25458,2.18758,2.16479,2.16009,2.06539,2.14212,1.97621,2.25021,2.3416
3944953489,2.20049,2.2912,2.10466,2.04507,1.9345,1.95972,2.45903,2.11975,2.6653,2.12814,2.21481,2.23754,2.1809,2.09141,2.24284,2.14783,2.12994,2.22008
202533653,2.17937,2.23957,2.04615,2.02108,2.13527,2.13999,2.21133,2.15863,2.50978,2.27887,2.16131,2.21702,2.15914,2.11549,2.10273,2.1214,2.2391,2.29706
129810864,2.14317,2.18323,2.03681,2.05205,2.05604,2.0595,2.40299,2.24481,2.35193,2.2393,2.2244,2.28712,2.24512,2.20123,2.1627,2.07141,2.31879,2.35201
2470645403,2.14,2.2133,1.96282,1.98595,2.02668,2.08943,2.14332,2.06857,2.40027,2.29509,2.24691,2.22966,2.17,2.09162,2.16358,2.07661,2.39364,2.45125
3786227529,2.04333,2.11948,1.97519,1.90932,2.02486,2.04617,2.24067,2.09496,2.18394,2.19208,2.12502,2.12065,2.09897,2.05692,2.0858,2.033,2.2016,2.23238
1839523442,2.12738,2.16563,2.08484,2.00522,2.16274,2.13662,2.35067,2.17418,2.26577,2.27376,2.22202,2.19822,2.22852,2.1156,2.17323,2.16754,2.29513,2.43655
3230201383,2.18314,2.34059,2.10115,2.01489,2.18779,2.26582,2.37729,2.22999,2.25129,2.24978,2.31734,2.2521,2.27227,2.18777,2.24621,2.06563,2.35755,2.42182
288194013,2.18363,2.24988,2.00914,2.00706,2.14722,2.21588,2.19847,2.14286,2.30857,2.31037,2.37119,2.35733,2.25327,2.23264,2.19593,2.11677,2.44898,2.48396
3590185207,,,,,,,,,,,,,,,,,,
196810891,2.22172,2.21221,2.08549,2.06579,2.19715,2.22362,2.31258,2.16168,2.28757,2.30257,2.25825,2.22153,2.16667,2.09865,2.15883,2.12426,2.32919,2.40844
1460014980,2.13763,2.23438,1.97507,1.99239,2.11248,2.09567,2.22938,2.19751,2.24995,2.2488,2.18368,2.17303,2.15806,2.08917,2.11878,2.13461,2.2072,2.34127
3079267899,2.14697,2.202,2.03151,2.01453,2.18424,2.24274,2.18884,2.08227,2.23016,2.28714,2.17592,2.20825,2.13417,2.12176,2.15008,2.10731,2.20354,2.22391
3016054568,2.18846,2.17752,2.01607,2.05051,2.06772,2.03504,2.29033,2.15889,2.17874,2.21405,2.17973,2.15428,2.13044,2.05486,2.06405,2.01479,2.37487,2.3098
1147643689,2.1516,2.20589,2.02039,1.99484,2.07658,2.07365,2.37878,2.09294,2.21694,2.19745,2.10948,2.12839,2.05399,2.02731,2.09455,2.10092,2.30637,2.28593
168394060,2.06567,2.18812,1.99343,2.01773,1.93181,1.90154,2.26567,2.08045,2.24369,2.21859,2.17922,2.17342,2.11643,2.05112,2.05439,2.06369,2.14696,2.32595
210540920,2.27919,2.31936,2.0336,2.01344,2.18857,2.17576,2.29304,2.09773,2.44165,2.42373,2.32225,2.32141,2.2816,2.2324,2.28182,2.21228,2.32453,2.39345
1994125588,2.18059,2.30228,2.08044,2.01319,2.11955,2.15893,2.43783,2.19155,2.34191,2.25306,2.21602,2.20099,2.15512,2.11449,2.12261,2.1548,2.36003,2.44674
4169177431,2.06322,2.13752,1.95784,1.92622,2.04613,2.05748,2.28428,2.11406,2.16358,2.33371,2.15196,2.13004,2.12034,2.04835,2.09839,2.03015,2.28294,2.35945
3231651538,2.13965,2.44719,2.06847,2.06586,2.1207,2.2068,2.30081,2.25035,2.33595,2.26257,2.21397,2.21583,2.20214,2.14394,2.13291,2.03928,2.3233,2.4096
1658562495,,,,,,,,,,,,,,,,,,
941623311,2.10733,2.23183,1.87855,1.89006,1.86758,1.93225,2.06538,2.0227,2.16236,2.11601,2.12779,2.06873,2.08036,1.90609,2.01336,1.94341,2.26146,2.22431
3224953178,2.11879,2.21095,1.99405,1.99147,2.00748,2.01675,2.26708,2.11598,2.50957,2.18808,2.16476,2.18363,2.08852,2.01039,2.04496,2.06008,2.31572,2.39346
684877446,2.25617,2.40476,2.10265,2.12259,2.17006,2.19344,2.35894,2.25503,2.60737,2.30585,2.26261,2.27085,2.28714,2.20109,2.29015,2.20316,2.33191,2.474
956052600,2.19251,2.20969,2.04252,2.0774,2.16739,2.16122,2.35917,2.29829,2.19907,2.24844,2.20598,2.2218,2.20324,2.14035,2.11933,2.15633,2.32501,2.46828
2749862301,2.3313,2.37159,2.10728,2.06377,2.26095,2.32501,2.37467,2.26765,2.2409,2.33555,2.35059,2.31987,2.33635,2.25358,2.24999,2.20265,2.39209,2.3708
3424961673,,,,,,,,,,,,,,,,,,
1832760104,2.26183,2.41397,2.1027,2.07678,2.18607,2.21636,2.43905,2.31546,2.32351,2.34888,2.25661,2.27278,2.22869,2.13412,2.23687,2.11771,2.30931,2.46976
712606439,2.20045,2.27676,1.98684,1.94467,2.22855,2.18313,2.16989,2.099,2.3005,2.40898,2.28761,2.32016,2.24074,2.21437,2.17993,2.09744,2.28631,2.23282
325166556,2.22434,2.2409,2.0634,2.09024,2.13126,2.06576,2.35111,2.24725,2.28921,2.2838,2.26469,2.24251,2.23078,2.06572,2.22076,2.11827,2.35591,2.43668
4067120097,2.03514,2.13765,2.27219,2.23461,2.49815,2.18327,2.6326,2.69138,2.35235,2.37383,2.38407,2.36249,2.50889,2.29142,2.55502,2.35592,2.90032,2.7218
3388548118,,,,,,,,,,,,,,,,,,
3595744107,,,,,,,,,,,,,,,,,,
1190281663,,,,,,,,,,,,,,,,,,
1875582410,,,,,,,,,,,,,,,,,,
579300998,2.36283,2.45436,2.19308,2.22086,2.33841,2.39376,2.42788,2.4694,2.59914,2.463,2.39698,2.44455,2.45664,2.48066,2.4048,2.342,2.40025,2.38383
2757307959,2.31897,2.3671,2.17536,2.14319,2.26341,2.30427,2.30055,2.3101,2.45199,2.39775,2.34013,2.34711,2.28723,2.24765,2.30186,2.27264,2.42014,2.40577
4049826555,2.24141,2.45707,2.00688,2.01177,2.03468,2.03721,2.4762,2.35311,3.17394,2.36746,2.29285,2.38287,2.20549,2.15972,2.07021,2.05937,2.37537,2.48656
879524044,2.37009,2.38308,2.12549,2.1094,2.21925,2.18004,2.39972,2.34071,2.35056,2.51142,2.42706,2.39034,2.37011,2.23528,2.24112,2.17111,2.48099,2.56072
3353511584,2.11991,2.18296,2.08557,2.08105,2.13781,2.12086,2.16872,2.07441,2.27718,2.16695,2.14868,2.1249,2.10609,2.03214,2.20279,2.19976,2.16615,2.35872
1074222887,2.24321,2.34126,2.10899,2.05372,2.22826,2.29002,2.46518,2.19021,2.18222,2.27069,2.31753,2.3249,2.30765,2.20126,2.22172,2.1831,2.36722,2.49966
3405729367,2.15217,2.37666,1.98859,2.06521,2.08776,2.07342,2.28788,2.09329,2.66745,2.24882,2.22761,2.20058,2.1864,2.13163,2.17622,2.06254,2.265,2.47105
1743451933,,,,,,,,,,,,,,,,,,
820117797,2.18787,2.24502,2.03843,2.037,2.10499,2.12241,2.20907,2.05984,2.31222,2.2467,2.20402,2.23498,2.12319,2.09715,2.15262,2.12732,2.21658,2.27615
285223634,2.24186,2.30316,2.14561,2.20086,2.25076,2.23121,2.37103,2.23854,2.31998,2.28929,2.24715,2.2674,2.20761,2.21149,2.19246,2.17889,2.30259,2.41567
1644645220,2.18988,2.48351,2.02422,1.9952,2.11388,2.07937,2.1366,1.98755,2.47352,2.28769,2.23543,2.19492,2.11322,2.01268,2.2183,2.20264,2.15908,2.44921
3535607619,,,,,,,,,,,,,,,,,,
844288156,,,,,,,,,,,,,,,,,,
4129362498,2.19027,2.22303,2.04023,2.02463,2.14908,2.15401,2.30773,2.17113,2.26851,2.26407,2.22887,2.16167,2.19784,2.0493,2.16867,2.08833,2.25378,2.32369
593939332,2.18081,2.25113,1.97936,1.98966,2.06866,2.12326,2.20284,2.09325,2.82798,2.25078,2.18087,2.17856,2.10289,2.09559,2.15461,2.09246,2.18656,2.23205
1866231062,2.21551,2.2069,2.03395,2.03692,2.08182,2.14383,2.27771,2.22655,2.37207,2.30169,2.27435,2.23457,2.19345,2.12536,2.15353,2.13482,2.32874,2.34537
873513125,2.01698,2.05541,1.90538,1.92342,1.98065,1.99132,2.19843,1.88317,2.07226,2.08021,2.08062,2.06056,2.02356,1.97731,1.99767,1.91301,2.16399,2.23724
1665827627,,,,,,,,,,,,,,,,,,
1771591031,,,,,,,,,,,,,,,,,,
1544988400,,,,,,,,,,,,,,,,,,
933961929,2.2802,2.29679,2.08546,2.09307,2.20859,2.19104,2.29298,2.18159,2.22283,2.32958,2.28189,2.19307,2.26323,2.15641,2.30182,2.2753,2.25064,2.32371
4224818020,,,,,,,,,,,,,,,,,,
1733745218,2.1961,2.30243,1.97323,1.95836,2.0449,2.13552,2.31042,2.20953,2.49815,2.30178,2.21664,2.20016,2.16031,2.06457,2.14271,2.07425,2.19647,2.28104
2900115919,2.29408,2.39478,2.13347,2.19025,2.25099,2.38073,2.35821,2.28319,2.40516,2.38489,2.3503,2.32234,2.31229,2.21193,2.31303,2.33229,2.46604,2.44416
3550567561,2.29113,2.31589,2.06766,2.14269,2.26224,2.25419,2.27563,2.31665,2.36037,2.42014,2.33749,2.33832,2.29104,2.19037,2.25912,2.21444,2.50734,2.50358
619250823,2.25983,2.39712,1.99115,2.02887,2.04508,2.0206,2.37805,2.04934,2.79372,2.17625,2.22759,2.21477,2.15837,2.08615,2.09511,1.99428,2.27246,2.29303
3737565458,2.18406,2.29141,2.02066,1.98983,2.1117,2.22633,2.39024,2.24934,2.05039,2.21807,2.22954,2.19977,2.16487,2.13164,2.16468,2.11422,2.33209,2.52958
3758928239,2.25547,2.32872,2.04487,1.99988,2.20002,2.15108,2.34874,2.32414,2.28131,2.28001,2.33316,2.29653,2.2819,2.22405,2.11953,2.07814,2.33984,2.31938
3634718067,,,,,,,,,,,,,,,,,,
92098299,2.29441,2.42609,2.13627,2.09764,2.20769,2.27379,2.36634,2.25041,2.28424,2.26233,2.28843,2.27024,2.23701,2.16998,2.25917,2.18434,2.33756,2.34653
1218552950,2.18268,2.32724,2.11095,2.09597,2.12228,2.26283,2.33485,2.31401,2.24689,2.21121,2.30085,2.27598,2.28633,2.19273,2.17503,2.12357,2.36387,2.37445
2816380066,2.23936,2.2875,2.0249,2.03754,2.15177,2.18807,2.20466,2.15348,2.26558,2.26991,2.3056,2.31018,2.2487,2.22647,2.22878,2.12871,2.41273,2.48292
1888185823,2.2027,2.22887,2.07031,2.00585,2.11641,2.1088,2.14095,2.17028,2.41887,2.23242,2.22178,2.19907,2.19194,2.09836,2.11679,2.10743,2.26042,2.30022
323015347,2.17485,2.25434,2.03293,2.08177,2.10931,2.2015,2.44086,2.33053,2.44421,2.28831,2.23141,2.25055,2.18417,2.15278,2.15043,2.09116,2.31506,2.39531
2905399544,2.21995,2.3131,2.12806,2.16953,2.34615,2.35987,2.55788,2.39697,2.50549,2.42491,2.44655,2.39714,2.50196,2.37546,2.39247,2.31947,2.51197,3.18593
1086415364,2.06488,2.42226,1.8631,1.89652,1.95252,1.93659,2.02079,1.9058,2.33257,2.15852,2.07795,2.09629,2.00874,1.97855,2.08156,2.02486,2.10835,2.1895
1062044068,2.14357,2.20591,2.05876,2.06338,2.14716,2.12054,2.32947,2.12143,2.2901,2.23409,2.15386,2.14208,2.13918,2.05914,2.15383,2.09085,2.28828,2.2791
