"HBID","dti_jlf_rd_L_Limbic_Lobe_WM","dti_jlf_rd_L_Insular_Lobe_WM","dti_jlf_rd_L_Frontal_Lobe_WM","dti_jlf_rd_L_Parietal_Lobe_WM","dti_jlf_rd_L_Occipital_Lobe_WM","dti_jlf_rd_L_Temporal_Lobe_WM","dti_jlf_rd_R_Limbic_Lobe_WM","dti_jlf_rd_R_Insular_Lobe_WM","dti_jlf_rd_R_Frontal_Lobe_WM","dti_jlf_rd_R_Parietal_Lobe_WM","dti_jlf_rd_R_Occipital_Lobe_WM","dti_jlf_rd_R_Temporal_Lobe_WM"
209744411,0.64155,0.55915,0.65686,0.66119,0.7284,0.64534,0.64125,0.56471,0.65958,0.66932,0.71222,0.64706
456010453,,,,,,,,,,,,
2820258750,0.60672,0.55077,0.64805,0.66911,0.69847,0.61917,0.60194,0.55782,0.64682,0.68304,0.6855,0.61435
491227198,0.60767,0.57614,0.65356,0.6418,0.66707,0.64813,0.60905,0.57431,0.65301,0.66052,0.67685,0.63142
4167912646,0.60753,0.57347,0.67011,0.66529,0.71434,0.64607,0.61237,0.58491,0.68151,0.6744,0.72801,0.66572
354224162,0.60206,0.57016,0.67328,0.69913,0.71568,0.65361,0.61348,0.5623,0.66488,0.70006,0.7061,0.65981
3235923532,0.57031,0.57237,0.66376,0.63104,0.66942,0.63631,0.5727,0.57228,0.65753,0.62907,0.66535,0.6396
81659020,0.71878,0.57609,0.65117,0.60729,0.67224,0.64643,0.73841,0.57879,0.63887,0.62018,0.71008,0.66287
4120327981,0.56358,0.52548,0.6179,0.60743,0.64375,0.58408,0.56382,0.5418,0.62184,0.61254,0.5951,0.59502
3013599700,0.58532,0.56111,0.64505,0.64568,0.69679,0.61687,0.60045,0.56562,0.64867,0.66612,0.67618,0.62445
4097619059,0.56711,0.53853,0.61047,0.59505,0.64249,0.58172,0.58391,0.54812,0.61002,0.61853,0.64232,0.60596
4275118671,0.68419,0.5713,0.68761,0.72188,0.79312,0.64491,0.67218,0.58025,0.68042,0.70857,0.71094,0.65496
3252896623,0.62915,0.58314,0.63666,0.6641,0.67974,0.6329,0.64435,0.56354,0.62157,0.67097,0.68374,0.62067
1897392405,0.59589,0.57524,0.67041,0.66158,0.66924,0.62773,0.58788,0.56697,0.65408,0.66769,0.66774,0.62948
934637418,0.62272,0.58688,0.68437,0.69642,0.71085,0.64172,0.62676,0.58394,0.67525,0.68519,0.68122,0.65691
4239364844,0.60508,0.54923,0.65484,0.64275,0.68407,0.618,0.60773,0.57637,0.6607,0.67346,0.67095,0.62211
3202103287,0.55932,0.53294,0.64046,0.6512,0.70086,0.62357,0.55629,0.52617,0.63806,0.64429,0.718,0.6273
4284207001,0.58135,0.54119,0.64109,0.6306,0.68511,0.6,0.57123,0.54205,0.64321,0.61807,0.67248,0.60739
2719273797,0.54367,0.50355,0.61374,0.62065,0.67297,0.57494,0.54502,0.51471,0.61071,0.64294,0.65036,0.59624
1213633946,0.55004,0.52187,0.62058,0.62953,0.66764,0.59585,0.57714,0.52589,0.623,0.62706,0.66832,0.5982
125971746,0.58309,0.54498,0.65935,0.63665,0.72111,0.62176,0.59905,0.5396,0.66649,0.64333,0.68976,0.6348
1727246054,,,,,,,,,,,,
127738985,0.59761,0.56261,0.63507,0.63778,0.67316,0.63758,0.60034,0.56975,0.62201,0.66185,0.68074,0.64303
3385431532,0.57193,0.56009,0.63778,0.62137,0.63344,0.60458,0.58619,0.56089,0.62723,0.62391,0.61603,0.61253
299171740,0.61053,0.56187,0.66047,0.6595,0.69412,0.61935,0.60538,0.56947,0.65835,0.66593,0.67065,0.61664
978933138,0.57788,0.54434,0.6486,0.64644,0.66361,0.61183,0.58318,0.54976,0.64836,0.64085,0.65702,0.62294
303557143,0.56474,0.53307,0.62752,0.62265,0.64383,0.61815,0.55429,0.54762,0.6327,0.60598,0.64541,0.60908
1741016542,0.57938,0.55067,0.62669,0.62092,0.68285,0.60731,0.56863,0.56274,0.61809,0.63509,0.65853,0.62282
4276405346,0.59893,0.57468,0.66657,0.66104,0.7079,0.64025,0.60403,0.57743,0.66934,0.65626,0.689,0.65178
1701572600,,,,,,,,,,,,
3221130055,0.5902,0.53683,0.61969,0.6157,0.67503,0.59676,0.57601,0.53597,0.6112,0.62756,0.63954,0.59103
3127439615,,,,,,,,,,,,
2971932010,0.53801,0.521,0.5832,0.60971,0.65257,0.55541,0.54256,0.52249,0.56671,0.63006,0.59395,0.55894
2558017344,0.62134,0.6256,0.70142,0.68609,0.69312,0.67004,0.62872,0.61696,0.69677,0.70371,0.68906,0.68851
676953103,0.60708,0.55814,0.63735,0.63715,0.6975,0.60124,0.61702,0.56374,0.64403,0.64238,0.66768,0.61885
3517986833,,,,,,,,,,,,
4136687719,0.60057,0.57992,0.6569,0.64912,0.66098,0.64743,0.60384,0.59243,0.64932,0.64816,0.64954,0.65198
1409646144,0.55882,0.55979,0.63856,0.62447,0.66412,0.61964,0.57419,0.56396,0.64108,0.63778,0.66932,0.62106
3078052824,0.57147,0.52363,0.63998,0.60941,0.6429,0.61563,0.58113,0.53366,0.64044,0.62184,0.63684,0.61385
1652665425,0.57499,0.55154,0.64757,0.62717,0.66556,0.61097,0.57953,0.55933,0.64732,0.63814,0.66241,0.62417
4199642258,0.6147,0.55005,0.61703,0.61497,0.7045,0.59493,0.60644,0.55403,0.61147,0.62523,0.66074,0.59527
2545608984,0.61471,0.56683,0.6662,0.64411,0.67869,0.6345,0.61156,0.56744,0.66443,0.66054,0.67563,0.63247
1540894256,0.53984,0.53205,0.60504,0.60376,0.67128,0.59206,0.54032,0.55336,0.60615,0.61996,0.67181,0.61068
379148212,0.59559,0.57517,0.63533,0.6372,0.66468,0.63656,0.59822,0.57453,0.62914,0.64837,0.64817,0.63249
143910372,0.61102,0.57187,0.64056,0.64086,0.67908,0.62908,0.60403,0.57416,0.64441,0.64926,0.66725,0.64359
659270409,0.59324,0.56376,0.65961,0.66392,0.70439,0.65547,0.59931,0.57008,0.67867,0.65474,0.69223,0.65087
4077505632,,,,,,,,,,,,
488464303,0.6081,0.57861,0.67307,0.65309,0.71272,0.66511,0.60695,0.58028,0.67368,0.66638,0.71489,0.65495
3184980576,0.59097,0.55596,0.64076,0.65685,0.70064,0.62411,0.60539,0.55818,0.63965,0.66227,0.69019,0.63517
2066261948,0.60372,0.55903,0.6709,0.67172,0.679,0.64008,0.60409,0.55701,0.67407,0.68063,0.68222,0.66515
1647821958,0.60082,0.56445,0.64755,0.6349,0.68335,0.61705,0.57947,0.56636,0.64089,0.64538,0.68047,0.62963
1622049215,,,,,,,,,,,,
1891306804,0.58755,0.55131,0.63754,0.60936,0.70459,0.60095,0.59583,0.5604,0.64374,0.63697,0.67828,0.60627
2531902334,0.62817,0.6171,0.68906,0.6693,0.70984,0.67119,0.64215,0.61559,0.68433,0.67453,0.71752,0.68116
3175261431,0.56706,0.52072,0.60642,0.60431,0.66829,0.58417,0.56497,0.5277,0.61628,0.60058,0.63168,0.5824
1033254508,0.57553,0.53964,0.6233,0.60716,0.63957,0.58657,0.55731,0.53651,0.62172,0.60753,0.63093,0.60158
1535201286,0.57144,0.5442,0.63434,0.61051,0.64827,0.57898,0.56921,0.53497,0.62368,0.62343,0.58085,0.58345
2098506330,0.59863,0.56861,0.65994,0.65759,0.69116,0.64685,0.61209,0.58323,0.66275,0.66404,0.67806,0.65822
4116771827,0.55707,0.538,0.63713,0.62979,0.65428,0.59818,0.58069,0.55621,0.64769,0.64463,0.65089,0.63453
850144807,,,,,,,,,,,,
2771851202,0.58361,0.5627,0.64124,0.64849,0.68289,0.62933,0.58341,0.54539,0.6318,0.64887,0.67633,0.63851
352578448,0.57693,0.53035,0.60549,0.59902,0.62987,0.57919,0.5537,0.51428,0.58098,0.60142,0.6114,0.58469
2913490972,0.57866,0.55355,0.64424,0.63201,0.65438,0.62118,0.57709,0.53349,0.63188,0.63807,0.66598,0.60008
1463371190,,,,,,,,,,,,
1981826201,0.59043,0.56813,0.62545,0.63239,0.65805,0.63631,0.59038,0.55448,0.61917,0.65603,0.65745,0.62263
4169188566,,,,,,,,,,,,
2340295961,,,,,,,,,,,,
1980537417,0.58357,0.55748,0.64041,0.65717,0.68129,0.63684,0.57769,0.54568,0.6236,0.63641,0.64515,0.63565
412480016,0.59294,0.58828,0.68587,0.6771,0.68704,0.64831,0.58769,0.57713,0.67205,0.68444,0.68755,0.66503
3735573840,0.5913,0.54779,0.65708,0.62693,0.63913,0.62195,0.56715,0.54522,0.63251,0.62176,0.64963,0.61635
1795133995,,,,,,,,,,,,
3696308250,,,,,,,,,,,,
1332701374,0.59522,0.56236,0.62951,0.64384,0.66477,0.62706,0.57936,0.53847,0.62293,0.65822,0.59485,0.61423
895081354,0.59349,0.55926,0.63119,0.63546,0.66329,0.60618,0.60923,0.56511,0.62077,0.6452,0.65092,0.61659
2706561650,,,,,,,,,,,,
3701812040,0.61955,0.57564,0.66686,0.6658,0.69162,0.65318,0.61422,0.56466,0.65727,0.67037,0.69232,0.66287
1209359915,0.58331,0.55797,0.64785,0.65602,0.67873,0.62774,0.58454,0.54698,0.6413,0.64619,0.6688,0.61944
1466595786,,,,,,,,,,,,
3898910111,,,,,,,,,,,,
2423186571,,,,,,,,,,,,
2227432007,0.70125,0.62866,0.72034,0.72294,0.77886,0.72145,0.6632,0.62794,0.71318,0.73267,0.77477,0.72386
