"HBID","dti_jlf_tr_R_Accumbens_Area","dti_jlf_tr_L_Accumbens_Area","dti_jlf_tr_R_Amygdala","dti_jlf_tr_L_Amygdala","dti_jlf_tr_Brain_Stem","dti_jlf_tr_R_Caudate","dti_jlf_tr_L_Caudate","dti_jlf_tr_R_Cerebellum_Exterior","dti_jlf_tr_L_Cerebellum_Exterior","dti_jlf_tr_R_Hippocampus","dti_jlf_tr_L_Hippocampus","dti_jlf_tr_R_Pallidum","dti_jlf_tr_L_Pallidum","dti_jlf_tr_R_Putamen","dti_jlf_tr_L_Putamen","dti_jlf_tr_R_Thalamus_Proper","dti_jlf_tr_L_Thalamus_Proper","dti_jlf_tr_Cerebellar_Vermal_Lobules_I.V","dti_jlf_tr_Cerebellar_Vermal_Lobules_VI.VII","dti_jlf_tr_Cerebellar_Vermal_Lobules_VIII.X","dti_jlf_tr_R_ACgG","dti_jlf_tr_L_ACgG","dti_jlf_tr_R_AIns","dti_jlf_tr_L_AIns","dti_jlf_tr_R_AOrG","dti_jlf_tr_L_AOrG","dti_jlf_tr_R_AnG","dti_jlf_tr_L_AnG","dti_jlf_tr_R_Calc","dti_jlf_tr_L_Calc","dti_jlf_tr_R_CO","dti_jlf_tr_L_CO","dti_jlf_tr_R_Cun","dti_jlf_tr_L_Cun","dti_jlf_tr_R_Ent","dti_jlf_tr_L_Ent","dti_jlf_tr_R_FO","dti_jlf_tr_L_FO","dti_jlf_tr_R_FRP","dti_jlf_tr_L_FRP","dti_jlf_tr_R_FuG","dti_jlf_tr_L_FuG","dti_jlf_tr_R_GRe","dti_jlf_tr_L_GRe","dti_jlf_tr_R_IOG","dti_jlf_tr_L_IOG","dti_jlf_tr_R_ITG","dti_jlf_tr_L_ITG","dti_jlf_tr_R_LiG","dti_jlf_tr_L_LiG","dti_jlf_tr_R_LOrG","dti_jlf_tr_L_LOrG","dti_jlf_tr_R_MCgG","dti_jlf_tr_L_MCgG","dti_jlf_tr_R_MFC","dti_jlf_tr_L_MFC","dti_jlf_tr_R_MFG","dti_jlf_tr_L_MFG","dti_jlf_tr_R_MOG","dti_jlf_tr_L_MOG","dti_jlf_tr_R_MOrG","dti_jlf_tr_L_MOrG","dti_jlf_tr_R_MPoG","dti_jlf_tr_L_MPoG","dti_jlf_tr_R_MPrG","dti_jlf_tr_L_MPrG","dti_jlf_tr_R_MSFG","dti_jlf_tr_L_MSFG","dti_jlf_tr_R_MTG","dti_jlf_tr_L_MTG","dti_jlf_tr_R_OCP","dti_jlf_tr_L_OCP","dti_jlf_tr_R_OFuG","dti_jlf_tr_L_OFuG","dti_jlf_tr_R_OpIFG","dti_jlf_tr_L_OpIFG","dti_jlf_tr_R_OrIFG","dti_jlf_tr_L_OrIFG","dti_jlf_tr_R_PCgG","dti_jlf_tr_L_PCgG","dti_jlf_tr_R_PCu","dti_jlf_tr_L_PCu","dti_jlf_tr_R_PHG","dti_jlf_tr_L_PHG","dti_jlf_tr_R_PIns","dti_jlf_tr_L_PIns","dti_jlf_tr_R_PO","dti_jlf_tr_L_PO","dti_jlf_tr_R_PoG","dti_jlf_tr_L_PoG","dti_jlf_tr_R_POrG","dti_jlf_tr_L_POrG","dti_jlf_tr_R_PP","dti_jlf_tr_L_PP","dti_jlf_tr_R_PrG","dti_jlf_tr_L_PrG","dti_jlf_tr_R_PT","dti_jlf_tr_L_PT","dti_jlf_tr_R_SCA","dti_jlf_tr_L_SCA","dti_jlf_tr_R_SFG","dti_jlf_tr_L_SFG","dti_jlf_tr_R_SMC","dti_jlf_tr_L_SMC","dti_jlf_tr_R_SMG","dti_jlf_tr_L_SMG","dti_jlf_tr_R_SOG","dti_jlf_tr_L_SOG","dti_jlf_tr_R_SPL","dti_jlf_tr_L_SPL","dti_jlf_tr_R_STG","dti_jlf_tr_L_STG","dti_jlf_tr_R_TMP","dti_jlf_tr_L_TMP","dti_jlf_tr_R_TrIFG","dti_jlf_tr_L_TrIFG","dti_jlf_tr_R_TTG","dti_jlf_tr_L_TTG"
1547585989,2.27261,2.42831,2.90746,2.78166,2.58459,2.40491,2.49218,1.82549,1.84856,2.9277,2.87139,2.15979,2.17856,2.21848,2.1784,2.28527,2.2883,2.6983,2.48624,2.82804,2.85187,2.89329,3.09725,2.98028,1.16158,0.75598,1.64663,1.28092,2.61878,2.40349,2.40414,2.43732,3.07682,3.02005,2.49024,2.8369,2.99028,2.57304,0.0788,0.28925,2.36343,2.34393,1.47363,1.22483,1.77527,1.07389,1.67595,1.40793,2.74045,2.67986,0.54884,0.38716,2.76773,2.86608,2.65084,2.73446,1.94798,1.73784,2.21893,1.43461,1.676,1.38428,3.68872,3.50584,3.51258,3.2357,3.25114,3.36709,1.92302,1.6491,1.70121,0.80901,2.12804,1.71977,1.78103,1.53539,1.2863,1.18772,2.56263,2.59524,2.76378,2.78783,3.08002,3.0206,2.92467,2.72317,2.61215,2.42395,2.42536,2.37302,2.45893,2.34513,2.85575,2.76731,2.68329,2.54025,2.53774,2.45438,2.57732,2.68994,3.22305,3.14923,3.33479,3.26364,1.64498,1.4696,2.65242,2.23335,1.96482,1.78605,1.75624,1.84797,0.9338,1.24817,1.13783,0.77861,2.90593,3.02341
2030937548,2.49323,2.39127,2.90134,2.64174,2.43493,2.86758,3.09033,1.73537,1.84872,3.0825,2.8663,2.12002,1.98438,2.18882,2.09468,2.40817,2.4317,2.59394,2.25775,2.26989,2.91039,2.77446,2.87139,2.86807,1.52783,1.71544,1.68981,1.41165,2.501,2.5074,2.68622,2.80452,2.7257,2.58276,2.85733,3.31181,2.94594,2.75566,0.13683,0.47826,2.43369,2.43958,2.42738,2.22435,1.64976,1.19336,2.01756,1.93335,2.58019,2.60442,0.87249,1.27863,2.64119,2.80498,2.77706,2.81807,2.00887,2.20565,1.78119,1.35734,2.15321,2.12125,2.98611,2.76156,2.80946,2.80288,3.09153,3.21038,1.96478,1.92989,1.01622,0.51812,2.1559,2.05391,2.3611,2.51868,1.84192,1.75551,2.63312,2.74096,2.70283,2.7279,3.13957,3.22892,2.94575,2.6978,2.71594,2.71706,2.05324,2.3559,2.63767,2.71266,2.88705,2.97286,2.47172,2.84701,2.58661,2.72081,3.33437,2.6973,2.75499,2.75864,3.01173,2.83917,1.46538,1.70507,1.77559,1.63033,1.65795,1.5938,1.95954,2.14895,1.36851,2.24435,1.77661,1.66679,2.91078,2.96493
2113576831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022877935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387355046,2.48561,2.4855,2.92096,2.83957,2.2939,2.81172,3.17634,1.74462,1.84795,3.00117,2.88702,2.14944,2.05424,2.23235,2.2062,2.3657,2.44251,3.49656,2.66574,2.88791,3.11335,2.95741,2.98196,3.04856,1.06869,0.84791,1.57608,1.44065,2.84505,2.54023,2.72841,2.70991,3.1303,2.96357,2.43457,2.97152,3.01485,2.90692,0.00411,0.02527,2.4485,2.5095,1.29765,1.15688,1.10864,0.96369,1.70829,1.5954,2.83151,2.83425,0.64573,0.70394,2.97959,2.9028,2.64953,2.84627,1.73476,1.75922,1.59927,1.37187,1.57683,1.40281,3.80581,3.53979,3.69963,3.27241,3.09948,3.33659,1.78387,1.63779,0.69905,0.41088,2.16545,1.97657,2.14326,2.38207,1.64251,1.61188,2.79401,2.83284,3.07086,2.92604,2.98015,3.09886,2.90222,2.80438,2.5975,2.54558,2.40769,2.38454,2.40606,2.45044,3.03058,3.1881,2.75986,2.76465,2.50658,2.50154,2.79422,3.02641,2.77956,2.55671,3.49264,3.45331,1.40763,1.57627,2.13763,2.03017,1.94045,1.89465,1.8038,1.84883,1.18742,1.44164,1.30136,1.16877,3.05519,3.07204
2870748482,2.30869,2.34979,2.76991,2.81368,2.58755,3.00395,3.41127,2.16412,2.19814,3.05173,3.0581,2.12807,1.95807,2.12251,2.09418,2.2979,2.42042,2.80369,2.67303,2.73255,2.69236,2.70218,2.76786,2.9478,1.85841,1.59882,1.69987,1.83727,2.45466,2.44079,2.85856,2.78913,2.72702,2.50638,3.06356,3.20811,2.83522,2.81867,0.37895,0.54673,2.56357,2.51344,2.19802,2.07682,1.51058,1.41975,1.71894,1.99484,2.63966,2.48807,1.13835,1.18735,2.57888,2.73295,2.81662,2.81244,2.32723,2.18576,1.58903,1.52138,2.15547,2.1149,2.70364,2.65185,2.73738,2.8195,3.19493,3.14857,2.11516,1.96949,0.81042,0.61366,1.88521,1.97466,2.97312,2.94133,1.6277,1.77808,2.61917,2.52861,2.67532,2.65753,3.28012,3.17068,2.67065,2.58162,2.68985,2.58522,2.54801,2.41371,2.64991,2.76009,2.93143,2.90941,2.74907,2.74431,2.63736,2.64632,2.66947,2.80494,2.73002,2.83864,2.77196,2.91117,1.71728,2.027,1.8524,1.68934,1.88069,1.86055,2.23015,2.0409,2.05924,1.86039,1.90842,1.7436,3.09104,3.07813
3992938960,2.44759,2.44977,2.85999,2.78879,2.31312,4.18016,3.76976,1.73061,1.77783,2.95175,3.01947,2.28351,2.15821,2.24307,2.1918,2.40948,2.3989,2.67849,2.54031,2.49452,2.79609,2.99692,2.96202,2.84752,1.40526,1.25708,1.76587,1.28926,2.48355,2.37596,2.91203,2.63568,2.92867,2.64862,2.46523,2.96216,3.11873,2.86671,0.0532,0.47317,2.38407,2.39645,1.71047,1.70915,1.32368,0.9245,1.6879,1.45786,2.70191,2.58456,0.60607,0.65653,2.69083,2.61712,2.6911,2.79711,1.78603,1.89314,1.77918,1.14988,1.95382,1.84548,3.27233,3.58263,3.323,2.71012,3.00745,3.2577,1.81692,1.51794,0.84975,0.35181,1.92633,1.80895,1.96498,2.32251,1.60093,1.52898,2.7248,2.52578,2.73584,2.68167,2.89731,3.23726,3.05451,2.80979,2.85595,2.51903,2.06701,2.02001,2.54765,2.55932,2.79533,3.01442,2.35711,2.41691,2.66114,2.46218,2.99457,2.88506,2.67212,2.93712,3.04508,3.02037,1.44131,1.39835,2.0175,1.64407,1.8854,1.62308,1.80073,1.78816,1.01041,1.62256,1.39377,1.14834,3.04608,2.76271
2364330229,2.68332,2.50088,2.5752,2.51901,2.23898,4.80848,4.50705,1.78396,1.88703,2.96767,2.94225,1.95022,1.94553,2.10565,2.02732,2.43621,2.48575,2.656,2.4122,2.77415,2.79564,2.70381,2.84924,2.99921,1.58485,1.39118,1.57394,1.33161,2.54431,2.66228,2.74904,2.59137,2.44402,2.43881,2.45725,2.58334,2.65251,2.69767,0.06896,0.22763,2.26851,2.34416,1.66805,1.56085,1.42507,1.15072,1.5696,1.57723,2.65978,2.6446,0.85053,0.86578,2.76323,2.70588,2.71053,2.69821,2.34961,2.34742,1.37803,0.90789,1.92939,1.89295,3.57741,3.13414,3.2628,3.08361,3.17528,3.10484,1.93964,1.81704,0.38463,0.13413,2.01033,2.13179,2.7235,2.59024,1.71419,1.52035,2.74025,2.58894,2.68557,2.64482,2.64487,3.07904,2.94943,2.90375,2.71191,2.59486,2.68404,2.61236,2.59594,2.84762,2.87866,2.9535,2.81199,2.93678,3.05043,2.61756,3.0768,2.99163,3.09758,3.0082,3.33293,2.85524,1.72363,1.82966,1.41389,1.17444,1.85547,1.57711,1.96457,1.93907,1.22767,1.697,1.83165,1.44779,2.8121,2.8052
3697257344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360115653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299952429,2.33735,2.39738,2.77918,2.63629,2.36879,2.92351,2.95551,1.96404,2.04599,2.76115,2.70162,1.93019,1.76358,2.1103,2.09397,2.39622,2.43885,3.03431,2.91263,2.65653,2.76848,2.92894,3.10745,3.18152,1.82248,1.55028,1.40726,1.63084,2.96868,2.7535,3.1567,2.89858,3.01976,2.82585,2.91617,3.01342,3.28777,3.23807,0.51193,0.59609,2.18706,2.32136,2.16261,1.97673,1.18478,1.33451,1.50228,1.52239,2.99508,2.82651,1.08058,0.84765,2.71479,2.7432,3.07479,2.83742,2.31931,2.47424,1.21766,1.33454,1.98222,2.01708,3.5481,2.95809,2.934,2.76892,3.17088,3.31308,2.16102,2.06532,0.33784,0.40845,2.23408,2.17407,3.24216,3.29331,2.03476,2.01461,2.68434,2.61271,2.84382,2.8808,2.91711,3.16174,3.13613,2.97562,2.54068,2.70528,2.41435,2.53941,2.8348,2.91222,3.52026,3.66879,3.07576,3.20478,2.83027,2.75921,3.69107,3.64456,3.11364,3.41366,2.88742,3.04362,1.61142,1.90302,1.54003,1.47901,1.65217,1.90393,2.08082,2.11316,1.94443,1.89605,2.15751,2.04152,3.25383,3.361
1884982821,2.37066,2.31998,2.63069,2.54621,2.23223,2.66406,2.80977,1.91945,1.94028,2.86918,2.81846,1.99083,1.90052,2.15323,2.04152,2.30193,2.32553,2.82743,2.56424,3.02195,2.69864,2.77672,2.95366,2.77677,1.44689,1.34757,1.98987,1.99178,2.96263,2.7936,2.87095,2.70406,3.49117,3.09156,2.31095,2.64914,2.9552,2.76182,0.06534,0.11899,2.34548,2.43933,1.65117,1.69534,1.64974,1.4086,1.78167,1.72359,3.06768,2.7378,1.0002,1.02031,2.92101,2.95678,2.47014,2.71959,2.48534,2.62587,2.08288,1.86642,1.89538,1.71525,4.64036,3.73002,3.79248,3.81608,3.00419,3.28905,2.16266,1.97942,1.13147,0.85619,2.16241,1.98033,2.61306,3.00129,1.87303,1.61353,3.10131,3.02761,3.42898,3.42028,2.94526,3.1352,2.93563,2.80293,2.78562,2.91583,2.9485,3.2034,2.94545,3.01961,2.73867,3.09605,3.14937,3.45893,2.84501,2.96683,2.88735,3.01645,3.03717,3.10294,3.49607,3.53651,2.13054,2.43188,2.43101,2.39788,2.64058,2.58861,2.09893,2.10208,1.19975,1.50424,1.89041,1.80588,2.76519,3.04172
891374948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315843738,2.69332,2.48549,2.99055,2.91951,2.46806,3.26051,4.08494,1.83627,1.93282,3.1794,3.08929,2.15044,1.80597,2.14037,2.05184,2.45515,2.66206,2.89109,2.49313,2.83794,2.81829,2.79084,2.9504,2.93892,1.47508,1.36103,1.33571,0.96128,2.46161,2.28407,2.64048,2.6801,2.69152,2.66128,2.26518,2.98983,2.73049,2.61854,0.1805,0.22654,2.25049,2.38958,1.62274,1.63696,1.21338,0.78745,1.43354,1.40766,2.5408,2.56664,0.79803,0.75541,2.7296,2.72035,2.8582,2.73202,1.86757,1.90158,1.23779,0.85046,1.77683,1.9754,3.64052,2.97121,3.11478,2.87684,3.20421,3.35214,1.5297,1.43103,0.66885,0.42924,1.93268,1.70891,2.43022,2.36112,1.55395,1.49423,2.55078,2.74254,2.62206,2.64262,3.04067,3.48773,2.83249,2.80888,2.45173,2.20771,2.04547,1.97248,2.6935,2.9143,2.77169,2.97227,2.63233,2.68183,2.59704,2.57061,3.08821,3.20763,2.73457,2.90466,3.11627,3.14269,1.24245,1.05291,1.37397,1.17824,1.57282,1.12417,1.71794,1.55004,1.07978,1.31536,1.39655,1.11238,2.70188,2.98631
2124549946,2.35592,2.37038,2.85389,2.77731,2.6121,2.36635,2.41755,1.8702,1.95584,2.85764,2.91199,2.17907,2.16231,2.21263,2.17529,2.39342,2.37085,2.70492,2.28988,2.44931,2.83992,2.73337,2.89202,2.87683,1.73066,1.44146,1.83986,1.84149,2.50061,2.3859,2.827,2.63976,2.86063,2.63771,1.9438,2.78461,2.96945,2.80752,0.38461,0.82044,2.31321,2.36061,1.48658,1.50584,1.71756,1.43608,1.93994,1.72514,2.42929,2.41479,0.9641,1.04202,2.57799,2.61032,2.72475,2.82659,2.21875,2.41959,1.93094,1.84664,1.91385,1.80352,2.77706,2.91271,2.9678,2.88666,2.99601,3.21882,2.20701,2.11443,1.1781,0.53163,2.13553,1.94259,2.62595,2.76066,2.00263,1.68014,2.65041,2.50706,2.69245,2.55481,2.60429,2.89467,3.01035,2.80436,2.77224,2.76317,2.21105,2.47627,2.82174,2.75344,3.06652,3.09632,2.71405,2.88047,2.68589,2.76238,2.8499,2.77988,2.94738,3.02499,2.90791,2.86439,1.75976,2.26261,2.05416,1.91904,1.81342,1.65733,2.10966,2.2881,1.20669,1.96445,2.11637,1.90023,2.98922,3.05817
181641283,2.41304,2.30548,2.72007,2.58961,2.3743,3.42282,3.36268,1.8503,1.89235,3.06214,3.02657,2.12107,1.89123,2.11639,2.01749,2.42661,2.41231,3.332,2.59689,2.99142,2.77674,2.92796,2.95586,2.92552,1.08173,0.96357,1.48881,1.45272,2.66707,2.58233,2.76868,2.57449,3.14364,2.72858,2.04396,2.74067,2.98318,2.71198,0.00316,0.00439,2.30492,2.39797,1.80931,1.76,1.54958,1.09391,1.83585,1.68596,2.49526,2.5982,0.7359,0.5966,2.83864,2.90467,2.75701,2.73083,1.78306,1.90246,1.52235,1.17992,2.05614,1.81176,4.02949,3.07271,3.07248,2.77972,2.94651,2.98942,2.1458,1.73624,0.67547,0.31807,2.11745,1.79337,2.52786,2.53109,1.51307,1.70045,2.83723,2.88324,2.88676,2.8986,2.77453,3.10248,3.01397,3.06017,2.78828,2.96544,2.77805,2.55516,2.67654,2.62815,2.9596,2.8678,2.75648,2.65819,2.90709,2.90508,3.40151,3.43806,2.1252,2.28602,2.89755,2.77126,1.71626,1.74935,1.88737,1.69991,1.7509,1.74657,2.12864,2.04745,1.07424,1.25854,1.14754,1.22926,3.17638,3.37528
4083452926,2.46542,2.44054,2.65588,2.71932,2.33671,3.44807,3.65328,1.88989,1.96214,2.95885,2.98013,2.08642,1.97099,2.20182,2.12316,2.51537,2.5061,2.82243,2.49614,2.82573,2.93365,2.87862,2.90437,2.85591,2.21885,1.6757,1.75801,1.83778,3.00194,2.72337,2.87409,2.95541,3.15722,2.87007,3.26531,3.2725,3.05607,3.03588,0.41187,0.49603,2.47363,2.45018,1.75598,2.10418,1.61115,1.5,1.95424,1.78284,2.92936,2.89309,1.89146,1.65778,2.95727,2.67977,2.83095,2.81424,2.64968,2.83265,1.72145,1.63856,1.68135,1.69558,4.18773,4.0177,3.1163,3.17466,3.29568,3.3736,2.07968,2.01259,0.97256,0.52372,2.3435,2.15196,2.88517,3.8031,2.62309,2.10689,2.96566,2.78267,2.96985,2.93223,3.24126,3.29404,2.89915,2.78333,2.70353,2.83882,2.46621,2.73796,2.78458,2.8273,3.27768,3.8457,2.884,3.02068,2.83405,3.47723,3.55856,3.67424,2.73455,2.5481,3.08529,3.13769,1.8873,2.25209,2.04775,2.14063,2.15757,2.07764,2.33736,2.41522,1.99393,2.80569,2.45887,2.36624,3.14883,3.35111
53745339,2.44532,2.45415,2.71542,2.68272,2.56479,2.45888,2.59649,1.95532,1.94787,2.93682,2.91757,2.21664,2.14329,2.21684,2.15627,2.3064,2.30302,2.69997,2.48636,2.35206,2.76386,2.92016,2.79766,2.82791,1.75916,1.42312,1.39394,1.34886,2.68778,2.50947,2.66623,2.66478,2.81353,2.65058,2.8308,3.10954,3.05345,2.87027,0.27969,0.18974,2.52785,2.62448,1.88625,1.90502,1.17863,1.16681,2.0547,2.01745,2.90673,2.88865,0.95113,0.83429,2.68275,2.76052,2.86157,2.86929,1.88178,1.80697,1.30522,1.40943,2.20036,2.13197,3.01184,2.94182,2.97849,2.77863,3.03384,3.06118,2.09414,1.9059,0.58291,0.60278,2.28623,2.09313,2.56794,2.32166,1.91612,1.74616,2.71452,2.6423,2.63188,2.72594,3.20085,3.20428,2.72741,2.73358,2.66041,2.57492,2.04293,2.0357,2.67901,2.55562,2.93716,3.05526,2.48267,2.54961,2.56007,2.68191,2.94453,2.79799,2.47608,2.5529,2.97824,2.93979,1.44599,1.55912,1.47057,1.56162,1.48317,1.49287,2.18762,2.12062,1.58679,1.52876,1.66761,1.47118,2.92125,2.69954
486560370,2.46216,2.41495,2.54089,2.67393,2.28068,3.08256,2.74553,1.82923,1.83116,2.83989,2.86173,2.09794,2.02512,2.15315,2.10243,2.34846,2.37818,2.62488,2.71715,2.36353,2.73066,2.77735,2.7497,2.71559,1.96172,1.79403,1.4017,1.41318,2.51188,2.54799,2.8498,2.67087,2.47406,2.65502,2.59651,2.5592,3.11195,2.85458,0.74452,0.77984,2.44462,2.47753,1.89033,1.74071,1.66441,1.45466,2.04011,1.79719,2.76756,2.6975,1.0928,0.97472,2.59127,2.58225,2.79092,2.60311,2.20019,2.16227,1.66934,1.49991,2.10196,2.00159,2.69883,3.03566,2.72031,2.5914,3.07599,3.25123,2.00014,1.68993,0.73205,0.73822,2.30293,2.20635,2.60252,2.07517,1.72746,1.55018,2.59538,2.50969,2.58781,2.66167,3.03865,3.15073,2.77814,2.60951,2.85961,2.51389,2.03303,2.01314,2.4877,2.52366,2.74877,2.85174,2.56995,2.47126,2.63567,2.56199,2.84992,3.0166,3.02762,3.0349,2.93886,2.74409,1.31337,1.33451,1.81756,1.92068,1.48196,1.51643,1.99655,1.79464,1.51987,1.37183,1.67505,1.36179,2.98959,2.62799
2620306786,2.33424,2.30149,2.87217,2.82732,2.39978,2.44721,2.49775,1.96669,1.8858,2.96254,3.05687,2.02376,1.98937,2.10258,2.06013,2.29675,2.28983,3.0082,2.70982,2.91045,2.68236,2.78829,2.95473,2.85631,1.1113,1.05501,1.73578,1.49389,2.83748,2.5917,2.68118,2.62775,2.91864,2.57843,2.66364,3.25729,3.01115,2.82362,0.01677,0.18854,2.40252,2.62408,1.45059,1.38209,1.9598,1.04861,2.12229,1.70752,3.20431,2.87316,0.73393,0.64287,2.72055,2.75544,2.59392,2.73187,1.65583,1.90462,1.91406,1.01242,1.86031,1.6383,2.8184,2.93086,2.91844,2.79294,2.97426,3.19322,2.13535,1.99929,1.00686,0.13771,2.62311,2.17248,2.24941,2.33227,1.61244,1.32034,2.7279,2.77519,2.67538,2.59108,3.2218,3.61589,2.83401,2.77526,2.58439,2.7689,1.85987,2.13302,2.6154,2.51347,2.76803,2.91424,2.24011,2.75948,2.72922,2.97968,2.78311,2.82199,2.45896,2.69865,3.04747,2.83838,1.42052,1.80926,1.75871,1.26142,1.52094,1.6658,1.96806,2.29922,1.02997,1.76706,1.43558,1.08133,2.84094,2.83947
305815510,2.39934,2.38512,2.75482,2.60891,2.39665,3.46353,3.40946,1.84153,1.8303,2.94741,3.13213,1.93456,1.81421,2.08937,2.06671,2.31978,2.28615,3.058,2.58249,2.49888,2.86874,3.0254,3.0644,3.13745,1.14793,1.04296,1.85887,1.35741,2.60871,2.58945,3.07073,2.94027,2.83487,2.7692,2.13409,2.75434,3.1063,2.92165,0.00664,0.0785,2.48606,2.46702,1.2919,1.31097,1.50405,0.98697,1.86596,1.73382,2.73394,2.62845,0.60085,0.56255,2.81394,2.67078,2.77411,2.92508,1.75295,1.87531,1.73618,0.97183,1.74618,1.65556,3.44915,3.31407,3.18168,2.79867,3.00927,3.0576,2.07435,1.77062,0.73236,0.36634,1.85172,1.78751,2.59208,2.51316,1.91084,1.81498,2.66524,2.56653,2.77242,2.64102,2.88955,2.88099,3.01765,2.7778,2.84137,2.61602,2.13643,2.00571,2.53939,2.35984,3.31116,3.23113,2.42422,2.42996,2.82876,2.7085,2.95031,3.03196,2.15434,2.42714,3.12585,3.00218,1.78249,1.76981,1.91872,1.50765,1.69831,1.54387,2.12235,2.06753,1.17053,1.45379,1.60073,1.40754,3.29213,3.01149
595919914,2.82246,2.65377,3.74718,3.23666,2.41101,3.6077,3.10635,1.8236,1.80447,3.36462,3.21451,2.15261,2.14012,2.3614,2.26791,2.53777,2.29886,3.87832,3.26295,3.55025,3.45118,3.24921,3.20417,3.20747,1.17806,0.979,1.37726,1.20013,2.67777,2.42594,2.78027,2.37048,2.89774,2.58569,1.89901,3.16064,3.20399,2.88306,0.00403,0.02582,2.72247,2.88405,0.99837,0.82096,1.30393,0.7961,1.84605,1.64346,2.60665,2.6818,0.77003,0.61288,2.94095,3.08551,2.66093,2.8217,1.90183,1.74351,1.20219,0.89466,1.29983,1.30322,3.32241,2.9766,2.94928,3.07145,3.17903,3.35138,1.87304,1.74227,0.29631,0.0736,2.09445,1.57789,2.26049,2.22743,1.73619,1.54903,2.64506,2.81159,2.6974,2.73322,3.08712,3.42358,3.01847,3.16448,2.98327,2.49647,1.82998,2.0729,2.49521,2.93553,2.81349,3.12871,2.37768,2.59038,2.66794,2.72427,2.91669,2.60424,2.19991,1.9597,3.2967,3.27706,1.16885,1.50288,1.43338,1.35505,1.36989,1.37135,1.80511,1.82864,0.89119,1.57756,1.4151,0.97464,3.02945,2.80436
3840439760,2.49602,2.48472,2.71366,2.65285,2.28385,2.61913,2.70986,1.88624,1.97367,2.91713,2.85354,2.16071,2.03062,2.21652,2.1235,2.17782,2.25831,2.71406,2.19453,2.51022,2.85371,2.89387,2.90677,2.9317,1.46914,1.40141,1.31544,1.22892,2.66972,2.50991,2.55126,2.50584,2.7222,2.56879,2.31336,2.95778,3.01211,2.81308,0.07476,0.31139,2.36796,2.30687,2.08598,1.88218,1.40572,1.27284,1.7188,1.55481,2.83096,2.64953,0.72761,0.87598,2.60757,2.60452,2.94896,2.74116,2.08585,2.31613,1.35641,0.97731,2.12485,2.04066,2.85447,2.72328,2.81546,2.70649,3.16532,3.27045,1.81039,1.58904,0.56105,0.58335,2.29526,2.2383,2.01726,2.4496,1.4209,1.50803,2.75848,2.61766,2.58418,2.59112,2.91934,3.02346,3.09614,3.03508,2.61746,2.56254,2.28656,2.32922,2.69282,2.88748,2.79754,3.11101,2.5536,2.72829,2.34242,2.53385,3.17985,3.14235,3.04111,3.26047,2.97231,2.97115,1.48312,1.58754,1.38594,1.25485,1.51581,1.51411,1.7611,1.80992,0.97995,1.4085,1.14351,1.4085,3.13587,2.80322
2488621030,2.58324,2.59055,2.67823,2.57673,2.18136,2.65022,2.76779,1.61406,1.53828,2.88609,2.89784,2.3038,2.17433,2.33292,2.27713,2.39334,2.42659,2.70499,2.46502,2.51523,2.74516,2.84683,2.87608,2.82176,1.94383,1.54478,1.51611,0.93742,2.47344,2.24703,2.91513,2.81822,2.54239,2.41672,2.66447,3.05319,2.97061,2.67665,0.333,0.57919,2.5156,2.57649,1.87585,1.78504,1.06264,0.39569,1.88186,1.20237,2.50108,2.50886,1.1096,0.65657,2.7028,2.70738,2.81711,2.78557,1.96572,1.98486,1.2268,0.53912,2.31217,2.0491,2.82212,2.71004,2.84209,2.7882,2.95736,3.07929,1.94543,1.22341,0.11285,0.05744,1.93594,1.3293,2.2892,2.21497,1.57807,1.40447,2.65695,2.54843,2.5823,2.55242,2.96807,3.30311,2.95581,2.80818,2.81194,2.62138,2.1712,1.75442,2.86949,2.477,3.00704,2.9444,2.652,2.49259,2.87706,2.56644,3.25057,3.12255,2.78256,2.70792,2.94579,2.83725,1.53927,1.15073,1.14361,0.78795,1.28998,1.23809,2.04204,1.65625,1.23255,1.50754,1.44239,1.10091,3.1102,3.01894
