"HBID","X","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area"
1175331633,616,1287,619,3232,1896,614,4531,6204,5000,1220,5719,3147,3538,2549,3688,770,1701,1792,757,1532,1879,5033,1346,5715,5124,1128,8133,9775,6936,4478,5723,287,515,640,2452,108961,1588,929,2447,1988,484,4111,7319,4480,1347,5741,3309,4139,2161,4660,834,1803,1768,1078,2135,2053,4610,1350,5709,5062,950,8846,8996,6992,4255,4820,337,480,391,2656,109829
794331966,618,993,412,3393,1256,321,3460,5080,3427,1030,5707,2914,2703,2119,3023,604,1431,1867,687,1449,1358,4596,1141,5492,3427,861,6324,8497,5690,3785,4013,240,532,503,2368,90701.3,1135,910,2776,1311,244,3053,5464,3401,1039,5243,2834,3075,1902,3471,607,1725,1294,969,1750,1441,4163,1217,5119,4001,875,7243,7315,5192,3549,4042,279,396,394,2476,89903.2
2198495092,621,871,628,1981,1353,218,3139,4926,3080,733,4876,2760,2820,1526,2961,572,1180,1198,604,1325,1251,3565,1126,4001,2949,646,5256,5985,4907,3552,3425,194,410,443,2283,76741.9,1016,707,1248,674,289,3052,5308,3019,995,3265,2739,2342,1629,3239,509,1265,1009,692,1500,1142,3912,1074,3563,4735,489,6270,5765,4366,3219,3437,277,419,359,1976,75500.7
3507791328,622,1131,433,2594,993,348,2673,4653,2916,819,4284,2005,2100,1654,3209,546,1266,1439,532,1231,847,3988,989,4407,2911,646,5804,6045,4692,3584,2947,158,471,365,1835,74511.6,1019,691,1784,1241,270,2713,5609,2183,856,3932,2193,2315,1503,2611,542,1453,997,737,1307,1172,3728,1068,4292,2947,429,5624,6132,4207,3302,3030,277,409,343,1814,72730.5
1469529412,623,991,703,2663,1494,343,3471,5277,3322,962,5249,2915,2917,1900,3142,881,1254,1919,723,1362,1161,4531,1145,4508,4182,883,6135,7769,6252,3746,3980,225,529,507,2306,89344.5,1071,626,2312,1560,232,3580,5834,3402,1021,4769,3018,3016,1878,3727,641,1431,1225,900,1813,1530,3718,1251,4526,4287,572,6119,7128,6064,3480,3902,243,401,344,2444,88064.8
902659520,626,1109,805,1864,1591,375,3319,4133,3741,1052,4969,2799,3052,1922,3018,717,1149,1739,560,1388,1549,3738,1372,4205,3640,758,6719,6941,5294,3600,3968,212,538,516,2388,84742.1,1180,709,1976,1393,318,3186,5759,2612,1056,4250,2700,3177,1729,3146,701,1218,1351,770,1739,1721,3836,1127,4431,4020,708,6574,7078,5446,3734,3460,264,359,440,2514,84683.4
1335797480,627,1128,673,2603,1224,368,3247,5111,2680,800,4124,2451,2626,1729,2442,644,1173,1451,702,879,858,3601,987,4330,3185,766,5398,6657,4696,4046,3468,224,480,370,1907,77029.7,1005,801,2209,1258,356,3150,5414,2562,686,4034,2190,2517,1570,3017,631,1325,1243,842,1578,885,3382,1266,4103,3199,616,5168,6512,5026,3939,4062,356,392,314,2348,77956.2
3294049933,628,1007,856,1843,1166,299,3189,4161,2848,788,4384,2611,1999,1881,2591,664,1231,1459,652,1373,1042,3934,1266,4528,3352,943,5612,6754,4914,3345,3662,243,361,429,1774,77159.7,893,748,1514,1367,306,3055,4595,3369,820,4796,2641,2596,1923,2907,658,1380,1116,717,1226,1359,3714,797,4728,3364,695,5718,7720,4675,2955,3475,335,417,227,1883,78688.8
2030451549,629,1098,513,2056,1726,508,3351,4372,3780,894,5237,2614,3618,1939,2800,859,1351,1311,777,1530,1623,4157,1044,4694,3358,715,5740,6708,5445,3543,3661,196,553,407,2246,84425.3,1003,657,2206,1823,371,3159,5840,3211,910,4826,2736,3286,1835,3177,660,1290,1142,850,1628,1894,3970,1053,4069,3850,600,6440,6537,5967,3641,3726,241,452,306,2287,85640.7
286041599,631,1053,601,1864,1368,426,3016,4570,3179,1033,4521,2557,2903,1701,2511,598,1227,1397,609,1151,1522,3999,977,4348,4109,796,5651,7284,5046,3723,3824,207,458,399,2099,80727.4,1008,741,1387,1205,339,3062,5430,2666,908,4346,2795,2784,1901,3004,572,1297,1706,723,1363,1397,3376,1235,4424,4039,694,4897,6922,5255,3548,3985,236,370,313,2224,80153.8
1865552346,632,1015,738,2021,1169,399,2953,4544,2853,768,4251,2133,2526,1577,2526,644,1316,2022,502,1406,1121,3616,991,3901,3133,696,5189,6397,4630,3498,3142,163,481,353,2061,74733.3,942,699,2009,1234,250,2554,4734,2861,725,3900,2149,2626,1459,3009,583,1319,1083,665,1394,1005,4151,926,4008,3185,623,5541,6327,4253,3466,3671,315,455,310,2163,74594.2
3150136596,636,1022,759,2172,1504,457,3416,5019,3668,887,3866,2700,3054,2063,3185,942,1336,1433,644,1251,1170,4342,1207,4195,4366,726,5575,6560,5494,3864,3761,197,568,463,2138,84002.3,917,848,1761,1528,342,3526,5421,3246,788,4436,2768,2958,1989,3318,802,1494,1161,797,1791,1430,4380,1055,4522,4117,613,5819,6182,5496,3699,3873,252,373,357,2396,84457.8
1211564352,637,1027,581,2070,1157,320,2893,4805,3327,857,4519,2364,2268,1711,2973,692,1197,1730,489,1156,944,3732,1127,4263,3548,593,4932,6876,5134,3345,3759,159,342,365,2128,77378.2,918,663,1959,1395,252,3073,5461,3006,813,4091,2370,2244,1734,3413,549,1378,1511,556,1359,1147,3436,1113,4103,3372,403,4863,7472,4599,3393,4133,241,377,304,2425,78127.4
864054604,638,1340,767,2993,1524,398,3623,5230,3582,829,4219,2736,2591,1620,3394,658,1329,1495,513,1278,1137,4510,1104,4479,3939,753,6549,7259,5819,3698,3267,200,516,474,2792,86612.3,724,731,2434,1464,274,3177,4911,3195,862,4534,2709,2465,1877,3291,602,1532,1446,818,1703,1378,4083,1021,4994,3900,761,6590,6809,5604,3514,4026,255,440,399,2123,84644
2647074597,639,1091,560,2944,1445,406,3235,4889,3452,920,4817,2687,3160,2179,3034,666,1309,1828,622,1555,1145,4242,1147,4792,3669,731,6328,7272,4882,3967,3270,244,529,439,2313,85771.4,802,927,2465,1081,355,3335,4878,3409,873,5041,2716,2093,1731,3231,661,1356,1586,723,2067,1019,3880,1141,4571,4157,779,6492,6858,5097,3302,3845,244,468,443,2506,84132.1
4126518553,641,1030,514,2568,1594,344,3001,5084,2827,918,5178,2826,2871,1709,3282,609,1396,1517,617,1297,1610,3892,1044,4490,3803,1030,6172,8045,5123,4315,3629,202,393,475,2201,85608,1062,479,2411,1696,264,2873,5769,2761,1053,5024,2410,3262,1643,3448,702,1659,1492,732,1693,1894,3701,1038,4462,3825,825,6200,7672,5499,3896,3351,256,383,329,2622,86387.4
2176106208,642,1012,613,2593,1269,276,3609,5380,3808,846,5031,3353,2453,2066,2682,826,1371,1611,681,1299,1204,4121,1101,4329,4048,859,6280,7462,5569,4409,4974,234,528,497,2094,88488.9,942,883,1766,1366,266,3391,5577,3543,1063,4361,3300,3029,1881,3516,591,1498,1231,832,1293,1514,4603,1357,4641,3900,604,6587,7050,4791,3851,4692,238,426,451,2246,87277.5
1641190195,643,1499,808,2485,1717,348,3532,5786,4020,1730,5584,3656,3220,1809,3869,672,1666,1551,922,1495,1756,5028,1892,5518,5288,871,6401,9129,5852,4395,5548,223,465,457,3158,102348,1200,771,2714,1622,300,4144,6844,3912,1514,4847,3528,3072,2247,4011,746,1658,1408,964,1614,1669,4858,1568,5401,5708,697,7441,8449,6452,4362,4352,249,425,396,2917,102061
1668916995,644,1069,863,2108,1771,342,4216,5000,3077,1059,5138,3361,3579,1698,3146,931,1312,1554,770,1620,1556,4209,1352,5061,4426,921,7091,8220,5989,4093,4042,273,426,492,2353,93118.6,1101,851,2682,1715,413,3537,5486,2579,1024,5313,2785,3770,1981,3577,892,1423,953,830,1869,1717,4463,1222,4825,4426,414,7117,7386,6269,4104,4163,269,400,301,2600,92458.8
430366261,645,1181,1110,2120,1644,452,3039,5644,3316,1172,4902,2787,3197,1925,2852,853,1615,1804,567,1341,1636,4186,1220,4677,4477,1075,7068,8055,5409,4097,3718,194,509,404,2413,90659.1,935,957,2113,1787,444,2937,7034,3312,1184,4618,2577,3534,1959,3724,561,1596,1217,789,1809,1888,3808,1484,4905,4477,798,6861,8355,5765,3784,3642,306,430,302,2271,92165.5
845781133,648,643,458,1494,1219,363,2872,3544,2049,932,3593,2619,2043,1424,1746,626,1001,1536,585,1331,1443,3009,869,3378,2719,575,4019,5238,3708,3339,3637,114,451,468,2169,65213.8,713,322,1307,1138,327,2356,4482,1788,901,3231,2202,2139,1342,2073,600,1129,1074,675,1526,1001,3149,877,3420,2914,456,4041,5110,4063,3241,3136,150,352,333,2108,63675.9
1948125981,651,1210,894,2445,1836,538,4216,5991,4059,1229,6891,3289,3310,2153,3617,714,1422,2229,779,1768,1445,4996,1444,5939,4213,974,6831,9629,6837,4381,4457,257,507,620,2772,103892,968,963,2129,1827,427,3997,6910,3723,1093,6093,3113,3804,2158,3952,770,1583,1476,1049,2370,1837,4737,1565,5859,5053,771,7736,8950,6793,3775,3829,348,440,278,2680,103057
277875052,653,826,630,1437,1628,343,2686,3944,2911,883,5255,2600,3301,1964,2345,593,1190,1564,549,1385,1512,4055,996,4396,3407,784,5383,6811,4742,3623,2977,192,410,419,1972,77711.2,821,623,2139,1632,322,3049,4497,2983,845,4328,2442,3073,1828,2789,569,1386,1368,680,1312,1638,3393,940,4309,3574,657,5505,5998,5763,3186,3084,265,479,281,1843,77602.3
818816018,655,1184,778,2686,1682,472,3337,5908,3638,1221,4956,3396,3218,1925,3356,735,1559,2019,802,1581,1516,4588,1517,5795,4311,921,6218,9082,7285,5239,4549,169,446,679,2530,99301.3,1063,1139,2683,1509,465,3200,6624,3904,1354,5309,3439,3373,2009,3793,715,1718,1902,997,2019,1582,4442,1358,6042,4799,746,6435,8059,6234,4690,4636,222,431,429,2213,99530.5
1263392204,656,1109,451,2502,1771,489,3214,4346,3479,1056,6048,2822,3335,2105,3210,555,1387,1680,643,1440,1786,4318,1136,4534,3922,821,6819,8315,5515,4696,3436,219,540,399,2431,90528.6,1007,691,2119,1537,421,3338,6793,3378,1114,5277,2418,3330,1704,3894,643,1710,1492,850,1521,1727,3397,1235,5096,3862,725,6557,8250,5064,3852,3682,267,370,291,2780,90393.1
2839224673,658,1190,786,2776,1423,524,4443,6008,4044,1218,6689,3619,3576,2007,3955,879,1529,2354,814,1332,1403,5107,1443,4935,4516,890,6416,9705,6165,5211,5241,251,552,557,2882,104440,1283,924,2642,1756,509,4065,6761,3976,959,5497,3062,3213,2088,4148,786,1962,1513,963,1736,1456,4516,1540,5297,4730,822,7040,8957,6171,4267,5317,298,552,354,2895,102055
2059643452,659,1093,732,3020,1409,341,3156,4441,2978,1212,4717,2989,2611,1948,2968,759,1578,1718,695,1333,1378,4014,1559,5550,4118,974,6720,8079,5264,4582,4143,175,392,580,2284,89512.1,1185,732,2558,1439,422,3236,5368,3289,1338,4044,3381,2835,1871,3705,660,1402,1385,934,1639,1559,4042,1192,5231,4304,715,7026,7458,5605,3951,4077,195,411,334,2504,90026.9
1079476191,661,1173,726,1838,1648,482,3379,4864,3443,964,4339,2715,3127,2075,2564,676,1113,1867,688,1432,1548,3139,1324,5776,3700,917,5163,7512,5214,3809,4307,238,584,491,2432,85264.3,796,856,1698,1623,361,3761,5696,3373,954,4383,2897,3365,1914,3034,613,1284,1385,979,1687,1618,3402,1065,4331,4192,594,5781,5895,5289,3883,4613,314,353,464,2432,84888.6
511136589,663,1046,609,1563,1555,344,3221,4944,3382,904,4085,2329,3531,1879,3391,676,1218,1439,548,1360,1655,4178,1188,4005,3336,622,5138,7251,4997,3492,3203,241,439,354,2070,80191.9,913,731,1371,888,404,2724,6023,2915,924,3910,2076,3325,1581,3223,649,1783,1322,670,1633,1275,4393,1254,4234,3836,482,6150,6512,4209,3383,3311,286,445,313,2266,79415.3
2437012068,664,1243,856,3113,1811,344,3853,5323,2860,1023,5000,2731,3510,1766,3595,768,1358,1955,541,1448,1578,4012,983,5320,3998,983,6450,7466,5910,3990,4191,213,506,489,2190,91376.6,1150,824,2679,1937,324,3284,6256,3130,1068,5122,2530,3451,1737,3506,772,1411,1560,817,1725,1842,4040,1266,5171,4294,668,6881,7222,5314,3903,3940,294,421,374,2366,91277.5
3452155618,665,1204,700,1878,1212,470,3350,5292,3696,851,4670,2533,2675,1987,3573,687,1071,1492,704,1278,1014,4048,1008,4260,3279,644,5342,6780,4370,3887,3800,230,451,502,2576,81516.6,1001,767,1960,891,245,2805,5675,3083,1305,2862,2821,1427,2185,2702,621,1334,1216,828,1572,865,2598,1392,4505,4494,735,5533,6265,5293,3016,3145,260,359,337,2560,76655.2
4103742929,666,1203,553,2149,1541,411,2946,4670,3111,949,4894,2323,2577,1749,2885,704,1089,1551,459,1474,1473,3706,962,4078,3528,746,5988,6830,5766,3776,3944,203,415,458,2003,81114.1,1001,650,2351,1340,320,2795,5248,2549,945,5247,2632,3240,1867,3394,719,1274,1281,818,1445,1579,3801,1041,4073,3539,491,5900,6430,5022,3646,3815,249,386,343,1929,81360.7
2675055112,667,1161,949,3104,1525,433,3486,4592,3484,889,5123,2527,3130,1573,3463,753,1529,1240,604,991,1353,4746,1382,5491,4020,896,6584,6689,5805,4135,3639,192,423,469,2302,88681.4,1166,789,2392,1494,270,3058,5767,3184,730,4734,2600,2752,1702,3851,797,1644,1217,821,1501,1604,4237,1329,4704,4131,757,7094,7300,5801,4017,3389,241,361,357,2170,87962.3
901390161,669,971,519,2314,1252,423,3007,5147,3154,821,4992,2738,2686,1829,3108,625,1459,1784,665,1343,1264,3634,1144,4631,3872,619,6077,7122,4956,3491,2957,148,478,387,2190,81805.8,861,878,1897,1305,287,3148,5755,2978,883,4862,2591,2990,1321,3057,661,1424,1262,866,1477,1347,3718,1166,4824,3700,698,6117,6273,5275,3648,4168,246,344,357,2108,82488.5
847405446,670,953,472,1679,1061,274,2553,3432,2425,889,4230,2243,2505,1505,2377,631,1188,1459,584,1064,1127,3411,936,4549,3020,529,4552,6595,4150,3334,3372,161,376,404,2126,70166.8,704,759,1976,1391,228,2563,4389,2183,863,3902,2457,2255,1342,2760,622,1271,1034,591,1379,1282,3222,930,3861,3117,610,5721,5989,4259,3081,3123,248,363,306,1970,70751.4
3583217738,673,1125,572,2566,1222,569,3287,4861,3389,1101,4306,2396,2598,1822,3501,871,1380,1811,684,1366,1111,4814,1102,5309,3768,899,7516,7125,5655,4015,3946,249,504,552,2105,88096.1,1094,710,2664,1380,356,2909,5480,3328,1306,3958,2711,2631,1785,4022,731,1425,1355,908,1368,1135,4735,1143,5513,4068,591,6967,6910,5889,4063,3905,303,539,304,2043,88228
206017156,674,934,679,2977,1395,427,3204,5235,4007,1137,5136,2634,2877,1844,2649,678,1375,1892,645,1493,1134,4604,1058,4497,3835,857,6278,6331,5049,3896,4419,199,612,477,2113,86576.5,868,501,2445,1480,312,3585,5831,3121,1104,5253,2701,2950,1796,3143,596,1405,1399,782,1441,1318,4430,1031,4810,4445,466,6372,6911,5189,3800,3735,334,506,373,2217,86649.8
1834326432,678,1340,716,2286,1338,360,2700,4974,3020,915,5237,2624,3466,1901,3375,626,1392,1392,633,1413,1277,3976,1145,4617,3811,789,6264,7113,5673,3834,4054,196,482,371,2122,85434,1150,987,2352,1561,312,2956,5911,3080,1009,4240,2798,3343,1633,3262,763,1429,1145,710,1473,1645,4412,1293,4498,3967,694,6939,6506,5501,3735,3822,271,439,318,2401,86556.9
3368350517,679,1432,1079,2997,1480,353,4024,5585,4269,1207,5405,3059,3958,2342,3563,664,1585,2418,733,1422,1386,5244,1529,6112,4598,1005,6774,8064,6204,4384,4925,235,492,639,2503,101669,1171,810,2824,1676,353,3782,6449,4053,957,5357,2921,3534,2111,4247,764,1889,1963,787,1782,1468,5314,1457,5446,4548,774,7302,9022,5786,4982,4337,284,379,375,2406,101311
224359375,681,824,478,1691,1719,342,3298,4222,3197,959,4968,2477,2930,1492,2987,698,1297,1399,604,1040,1448,3783,1183,4265,3464,483,5473,6515,5161,3583,3830,210,400,401,2119,78940,970,747,1501,1414,239,3029,4603,2920,969,4612,2257,2994,1557,3416,631,1645,1270,708,1626,1395,3833,1187,5178,3481,626,5540,6095,4568,3531,3543,252,383,283,1913,78918
2429436801,682,1153,518,2303,1500,476,3556,4130,3690,794,4554,2537,2899,1666,3029,779,1288,1734,541,1161,1550,4256,1279,4857,3838,768,5510,7176,5931,4251,5227,188,450,506,2188,86282.4,935,525,1850,1468,397,3539,6143,3791,743,4178,2355,3016,1647,3183,662,1393,1470,822,1607,1631,4920,1071,4525,4084,711,5584,6588,4285,3539,3922,256,411,375,2468,84092.8
1369564593,685,1077,763,2155,1421,383,3517,4746,3030,977,4076,2442,3044,1538,3072,661,1254,1359,598,1375,1497,3751,1279,4481,3484,806,5817,6693,4792,3540,3448,196,442,466,1983,80163.4,1147,866,1928,1532,379,3472,5642,2926,772,4139,2386,2936,1716,3103,687,1411,1007,735,1310,1629,3917,1027,4153,3627,480,7032,6359,4529,3569,3354,293,408,409,2131,81011
3843615920,686,943,477,2151,1428,464,3329,4398,3690,846,4873,2544,3467,1837,3017,847,1329,2306,549,1372,1639,3793,986,4389,3822,847,6296,7246,4747,3864,3543,224,549,523,2283,84617.7,988,925,1703,1545,370,3128,4313,3407,975,5253,2496,3327,1806,3538,628,1251,1528,719,1669,1710,3540,1357,4282,3903,715,5965,6795,4520,3850,4057,263,509,343,2512,83887.5
1913743796,689,1075,1048,2375,1846,422,3445,4876,4009,1045,6041,3067,3995,2387,3678,718,1226,1839,692,1614,1996,4728,1540,4906,4457,1270,7522,8637,6128,4307,4761,241,474,409,2416,99193.4,984,852,2696,1804,449,3475,6218,3913,1301,5849,2882,4025,1778,3789,838,1654,1442,854,1960,2095,4339,1240,4625,4974,806,7557,8752,6489,4512,4184,243,471,343,2709,100104
2931308155,690,1191,526,1906,1422,278,3367,5776,3408,1036,5079,2936,3338,1996,3074,772,1254,1657,599,1547,1306,4273,1131,4420,3827,741,6811,7278,5656,4008,4240,185,499,541,2356,88435.2,1011,862,2078,1251,508,3482,6366,3276,857,4896,2755,3074,1839,3267,808,1739,1027,794,1402,1468,3859,1251,4214,3261,713,6963,7208,5763,3622,4491,282,368,332,2650,87735.9
3156288602,691,1283,894,2381,1230,371,3455,4663,3284,887,4634,3033,2467,1635,2601,712,1436,1471,640,1347,1161,3945,1333,4707,3687,778,5628,6980,5393,3789,4045,221,453,472,2329,83343.3,1137,632,2025,1169,210,3201,5274,3106,1017,3936,2929,2634,1774,3243,686,1514,1432,795,1407,1435,3981,1470,4634,3876,463,5776,7992,5958,4102,3502,241,437,380,2449,84820.1
532408862,695,1096,675,2801,1553,379,3270,4943,3753,988,5336,2689,3156,1793,3165,774,1507,1524,610,1356,1206,4541,894,4907,3888,800,7222,7989,5167,3649,3585,183,415,452,2116,88378.7,1117,621,1767,1811,390,3515,5717,3342,1151,5203,3119,3120,1412,3259,749,1443,1130,852,1869,1622,4121,1026,5031,3892,586,7018,8304,5195,3747,3506,187,466,322,1975,88586.4
3559378372,696,1449,842,3222,1530,410,2996,5968,4298,1281,5734,3249,3405,1997,4145,738,1601,1963,747,1884,1520,5748,1465,5688,4496,1078,7890,8903,6260,4846,4506,242,500,629,3253,104480,1058,1104,2519,1694,407,3249,6827,3725,1509,5824,2834,3291,2344,3917,726,1499,1368,787,1958,1515,5305,1624,5893,5091,1113,8066,8438,6030,4635,4834,353,468,328,2322,102655
1333772540,699,1296,885,2887,1488,493,3943,6047,5100,1348,5388,2943,3660,2185,3884,806,1602,1927,714,1497,1642,5533,1301,5353,4660,1102,7523,8057,6588,4379,4482,242,611,490,2360,102417,1283,854,2373,1881,348,3818,7548,3998,1269,5369,3327,3455,2035,4211,762,1634,1833,968,1462,1847,4707,1375,5471,4396,915,6633,7958,5831,3953,4046,288,531,411,2316,99104.3
3429281445,700,1157,552,2409,1213,286,3116,4959,3307,1053,5199,2940,2606,1874,3495,619,1447,1758,718,1757,1248,4190,1034,4570,3909,831,6651,7287,5671,3888,4305,216,417,453,2212,87350.5,800,845,2526,1523,267,3308,6293,3545,930,5061,3021,3143,1732,3632,669,1400,1708,821,1813,1554,4158,1332,5297,4133,516,5965,6816,5436,3581,3637,268,439,387,2311,88864.4
2153534428,702,1042,393,2070,1449,300,2921,4499,2535,944,4222,2305,2613,1513,2702,580,1082,1563,577,1077,1237,3672,1074,4430,3399,608,4806,5944,4387,3578,3116,158,335,414,1996,73543.1,1040,583,1599,1383,280,2716,4328,2846,737,3981,2264,2469,1800,3382,537,1288,1288,637,1329,1582,3463,1015,4347,3160,445,5749,6128,5056,3384,3043,302,392,324,1967,74843.4
3481366119,704,1419,869,3115,1692,633,4612,6742,4948,1196,5906,3397,3724,2174,3911,1060,1383,1391,719,1527,1637,4828,1500,6529,4600,1058,7701,9430,6051,4503,5492,273,616,550,3328,108515,1019,864,2377,1889,529,4342,7151,4538,1267,6004,3414,3814,2332,4506,762,1569,1535,1039,2195,1927,5258,1676,6116,4632,901,7685,8988,5636,4603,5085,416,563,447,3246,108325
691079181,707,1150,625,1747,1501,311,2960,4558,3157,1050,5239,2849,3326,2017,3125,919,1156,1682,679,1455,1673,3773,1270,4436,3853,847,5869,7729,5152,3787,3308,188,384,468,1963,84204.5,1022,674,1393,1428,297,3259,5490,3331,1160,5478,2990,3393,1968,3368,700,1499,1189,752,1411,1486,3198,1171,4597,3938,624,6357,8093,5337,3627,3586,250,424,390,2046,85926.9
2713567056,709,1131,540,2003,1560,419,2876,5136,3747,1111,4490,2478,2374,1719,3343,717,1278,1345,572,1385,1020,4833,1097,4681,3389,562,7000,7100,5028,3520,4364,203,505,508,2437,84473.1,968,676,1807,1475,445,3478,6545,2773,1166,5128,2777,2539,1413,2962,969,1320,1082,822,987,1065,3941,942,4806,3834,617,6886,6792,5781,3928,3392,312,451,300,2264,84642.2
728650873,712,740,788,2380,1791,510,3795,4408,3241,950,5264,2890,3376,1958,2977,854,1415,1640,613,1397,1745,4184,1183,4796,3982,799,5809,7814,5104,4210,4370,241,488,449,2452,88611.8,998,772,2268,1639,526,3547,4613,3099,876,5493,2680,3364,1965,3454,873,1617,1429,829,1575,1766,4081,1093,4893,4448,765,5883,6796,5099,3589,4627,252,376,322,2220,87826.7
1922800547,713,1215,559,2472,1777,408,3398,4676,3854,830,5152,2759,3636,2005,3435,806,1305,1711,647,1104,1481,4412,1228,5261,4933,956,5289,7447,5652,3944,3852,164,506,481,2070,89424.3,1012,812,1832,1704,385,3869,5761,3125,1054,5073,2549,3210,2110,3566,691,1460,1470,971,1279,1473,3931,1292,5127,4017,717,5454,7264,6179,3638,4081,239,389,313,2223,88271.1
1720607876,716,1198,865,3014,1788,430,3769,5140,4613,1037,5841,3213,3191,1988,3817,749,1422,2240,750,1266,1730,4406,1198,5163,4148,1076,7460,8292,6289,4083,4926,266,471,465,2283,98584.8,1038,756,2851,1618,399,3392,6043,4044,954,5747,3484,3411,1885,4105,695,1593,1496,936,1706,1808,4250,1233,5418,3867,780,8064,7667,6706,4167,4564,226,411,345,2330,97990.4
3153872665,717,1234,676,2721,1383,419,4598,5354,3298,901,4312,3072,2964,2248,3065,895,1917,1740,768,1248,1296,4433,1397,5162,4458,938,6087,8502,5395,4631,4477,211,433,593,2396,93221.1,1326,780,1988,1473,366,3418,6278,3398,1132,4298,2890,2962,2302,3948,851,1873,1374,691,1775,1440,4459,1433,4948,4915,554,7610,7751,5467,4656,4596,314,383,459,2546,94654.9
2940487649,719,1116,752,2038,1549,407,3805,4993,3991,1027,4445,2951,3093,1812,3904,762,1361,1447,751,1137,1538,4556,1209,5078,3583,755,6429,7141,5546,3990,4282,205,514,499,2124,88790.9,1042,791,1892,1521,339,3216,5294,3805,1002,3970,2795,2985,1807,3809,672,1449,1606,882,1218,1502,5522,1372,4961,4256,754,6373,7244,4839,3942,4074,266,473,335,2194,88200.1
3740823181,721,1037,704,2038,1385,373,3427,4140,3401,901,4602,2515,3197,1872,3272,657,1230,1903,623,1188,1460,3769,1012,4426,3626,927,5186,6844,5057,3582,4111,196,411,430,1857,81356.8,796,703,2089,1311,399,3359,5391,3009,803,3671,2555,3341,1676,3417,628,1244,1291,741,1450,1470,3856,1027,4510,3793,636,5513,6900,6085,3261,4262,282,462,329,2055,82314.4
1976937659,722,1182,820,2447,1390,327,3283,5137,3535,1185,5737,2826,3311,1535,3251,730,1307,1687,728,1674,1114,4925,1364,5270,3732,920,6847,6558,5885,3844,3951,211,554,456,2386,90112.3,1000,761,2492,1589,347,3388,5066,3567,1166,4795,2934,3395,1871,3409,674,1181,1457,911,1487,1372,3981,911,4519,4468,684,5945,7139,6178,3443,4099,218,513,305,2063,87329.1
249493606,725,1034,591,1730,1185,466,3061,4821,3259,773,4398,2415,3379,1685,3018,662,1099,2019,572,1195,1311,4032,908,4386,3519,601,4907,5827,5220,3164,3523,206,446,332,1937,77684.5,783,643,2063,1340,515,3182,5232,3405,773,4214,2107,3003,1472,2996,702,1249,1606,712,1306,1551,3185,1001,4372,3345,483,4728,5558,5851,3045,3758,342,507,252,1796,77079
911646031,726,1318,616,2665,1308,366,3113,5048,3398,866,4651,3267,2836,1625,3252,628,1438,1752,787,1319,1027,4382,1324,4391,3630,810,6115,6928,5105,3926,4481,215,502,462,2508,86060.7,862,917,2649,1392,307,3364,6239,3500,938,4671,2516,2748,1850,3568,545,1459,1418,850,1582,1194,4126,1355,4934,3977,625,5399,6907,4917,3715,3647,304,452,361,2362,85650.7
2246798909,728,1014,608,1828,1343,346,3060,4356,3825,797,4169,2116,2386,1640,3096,663,1167,1695,482,1197,969,4165,1063,4505,3502,587,4842,7006,3724,3465,3853,212,504,573,2005,76762.9,1057,528,1837,1321,280,3244,5915,3081,777,3791,2176,2280,1453,3118,501,1368,1087,647,1466,1074,3505,964,4676,3760,469,5652,7048,4890,3498,3535,272,341,378,1898,77885.2
